Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2014/03/31,80000,69200,0.86,0.87,0.86,0.87,-0.16,2
2014/04/01,85000,75600,0.89,0.89,0.88,0.88,0.01,2
2014/04/02,428000,359920,0.84,0.85,0.83,0.84,-0.04,8
2014/04/03,626000,551480,0.91,0.91,0.85,0.85,0.01,10
2014/04/07,80000,69400,0.87,0.89,0.85,0.85,0.00,3
2014/04/08,50000,38000,0.76,0.76,0.76,0.76,-0.09,1
2014/04/09,952000,681450,0.79,0.79,0.70,0.71,-0.05,22
2014/04/10,745000,471900,0.71,0.71,0.60,0.61,-0.10,20
2014/04/11,268000,145620,0.54,0.57,0.54,0.57,-0.04,6
2014/04/14,1060000,450460,0.51,0.52,0.39,0.40,-0.17,31
2014/04/15,3288000,1150650,0.41,0.41,0.32,0.36,-0.04,69
2014/04/16,3227000,1258880,0.36,0.43,0.34,0.38,0.02,235
2014/04/17,1724000,600380,0.38,0.39,0.33,0.33,-0.05,41
2014/04/18,1269000,454000,0.33,0.37,0.33,0.35,0.02,26
2014/04/21,2485000,973310,0.37,0.42,0.37,0.39,0.04,44
2014/04/22,1485000,571330,0.39,0.40,0.37,0.39,0.00,22
2014/04/23,741000,298710,0.41,0.41,0.39,0.39,0.00,14
2014/04/24,70000,25800,0.37,0.37,0.36,0.37,-0.02,3
2014/04/25,304000,92400,0.34,0.34,0.29,0.29,-0.08,6
2014/04/28,288000,73400,0.25,0.29,0.25,0.29,0.00,7
2014/04/29,220000,83000,0.38,0.39,0.37,0.39,0.10,6
2014/04/30,255000,102100,0.38,0.43,0.38,0.40,0.01,3
2014/05/02,346000,137940,0.39,0.40,0.39,0.40,0.00,3
2014/05/05,1500000,588000,0.40,0.40,0.38,0.38,-0.02,5
2014/05/06,300000,114000,0.38,0.38,0.38,0.38,0.00,1
2014/05/07,387000,142620,0.37,0.38,0.36,0.38,0.00,5
2014/05/08,2549000,1180290,0.39,0.50,0.37,0.48,0.10,32
2014/05/09,961000,466090,0.50,0.51,0.43,0.43,-0.05,23
2014/05/12,129000,54730,0.44,0.44,0.42,0.42,-0.01,6
2014/05/13,222000,78080,0.36,0.36,0.34,0.34,-0.08,8
2014/05/14,95000,25950,0.30,0.30,0.26,0.28,-0.06,6
2014/05/15,460000,117550,0.22,0.27,0.22,0.27,-0.01,10
2014/05/16,126000,36400,0.30,0.30,0.28,0.28,0.01,5
2014/05/19,421000,136720,0.32,0.33,0.32,0.32,0.04,8
2014/05/20,400000,136000,0.35,0.35,0.33,0.33,0.01,153
2014/05/21,0,0,---,---,---,---,---,0
2014/05/22,0,0,---,---,---,---,---,0
2014/05/23,0,0,---,---,---,---,---,0
2014/05/26,404000,146480,0.37,0.37,0.36,0.37,0.08,5
2014/05/27,230000,92420,0.42,0.42,0.38,0.38,0.01,7
2014/05/28,34000,14020,0.39,0.44,0.39,0.42,0.04,4
2014/05/29,809000,406360,0.44,0.60,0.44,0.59,0.17,17
2014/05/30,875000,557240,0.52,0.73,0.52,0.66,0.07,30
2014/06/03,431000,315410,0.70,0.78,0.68,0.75,0.09,14
2014/06/04,490000,372890,0.80,0.80,0.73,0.76,0.01,14
2014/06/05,273000,200590,0.81,0.83,0.69,0.72,-0.04,14
2014/06/06,385000,294760,0.75,0.80,0.73,0.78,0.06,9
2014/06/09,645000,458170,0.87,0.87,0.59,0.59,-0.19,27
2014/06/10,602000,370280,0.59,0.67,0.55,0.62,0.03,17
2014/06/11,293000,180260,0.65,0.65,0.61,0.62,0.00,5
2014/06/12,354000,201060,0.58,0.59,0.53,0.53,-0.09,11
2014/06/13,250000,126500,0.51,0.51,0.49,0.49,-0.04,2
2014/06/16,154000,102340,0.60,0.69,0.60,0.69,0.20,5
2014/06/17,174000,108260,0.64,0.64,0.61,0.61,-0.08,10
2014/06/18,110000,61300,0.59,0.59,0.54,0.54,-0.07,5
2014/06/19,30000,15600,0.52,0.52,0.52,0.52,-0.02,1
2014/06/20,75000,37500,0.50,0.50,0.50,0.50,-0.02,3
2014/06/23,97000,42800,0.45,0.45,0.40,0.40,-0.10,7
2014/06/24,10000,4500,0.45,0.45,0.45,0.45,0.05,1
2014/06/25,420000,221100,0.47,0.55,0.47,0.52,0.07,8
2014/06/26,484000,264940,0.50,0.56,0.50,0.52,0.00,10
2014/06/27,310000,164200,0.54,0.56,0.51,0.51,-0.01,7
2014/06/30,387000,207590,0.54,0.55,0.53,0.53,0.02,6
2014/07/01,203000,102830,0.52,0.53,0.50,0.51,-0.02,4
2014/07/02,231000,105750,0.52,0.52,0.45,0.45,-0.06,3
2014/07/03,400000,167400,0.42,0.42,0.41,0.42,-0.03,7
2014/07/04,245000,96800,0.40,0.40,0.37,0.37,-0.05,4
2014/07/07,40000,14000,0.35,0.35,0.35,0.35,-0.02,1
2014/07/08,60000,21000,0.35,0.35,0.35,0.35,0.00,1
2014/07/09,38000,10770,0.28,0.29,0.28,0.29,-0.06,4
2014/07/10,420000,148500,0.35,0.36,0.35,0.35,0.06,5
2014/07/11,355000,106200,0.30,0.30,0.29,0.29,-0.06,8
2014/07/14,206000,43260,0.21,0.21,0.21,0.21,-0.08,3
2014/07/15,10000,2400,0.24,0.24,0.24,0.24,0.03,1
2014/07/16,80000,13600,0.17,0.17,0.17,0.17,-0.07,3
2014/07/17,0,0,---,---,---,---,---,0
2014/07/18,0,0,---,---,---,---,---,0
2014/07/21,0,0,---,---,---,---,---,0
2014/07/22,40000,9400,0.25,0.25,0.22,0.22,0.00,2
2014/07/24,0,0,---,---,---,---,---,0
2014/07/25,0,0,---,---,---,---,---,0
2014/07/28,20000,4400,0.22,0.22,0.22,0.22,0.00,1
2014/07/29,0,0,---,---,---,---,---,0
2014/07/30,0,0,---,---,---,---,---,0
2014/07/31,0,0,---,---,---,---,---,0
2014/08/01,0,0,---,---,---,---,---,0
2014/08/04,0,0,---,---,---,---,---,0
2014/08/05,0,0,---,---,---,---,---,0
2014/08/06,95000,29900,0.27,0.42,0.27,0.42,0.19,8
2014/08/07,58000,20430,0.42,0.42,0.26,0.26,-0.16,11
2014/08/08,0,0,---,---,---,---,---,0
2014/08/11,0,0,---,---,---,---,---,0
2014/08/12,40000,6800,0.17,0.17,0.17,0.17,0.00,4
2014/08/13,0,0,---,---,---,---,---,0
2014/08/14,8000,480,0.06,0.06,0.06,0.06,-0.09,2
2014/08/15,0,0,---,---,---,---,---,0
2014/08/18,0,0,---,---,---,---,---,0
2014/08/19,0,0,---,---,---,---,---,0
2014/08/20,0,0,---,---,---,---,---,0
2014/08/21,0,0,---,---,---,---,---,0
2014/08/22,0,0,---,---,---,---,---,0
2014/08/25,0,0,---,---,---,---,---,0
2014/08/26,0,0,---,---,---,---,---,0
2014/08/27,0,0,---,---,---,---,---,0
2014/08/28,0,0,---,---,---,---,---,0
2014/08/29,0,0,---,---,---,---,---,0
2014/09/01,10000,600,0.06,0.06,0.06,0.06,-0.01,1
2014/09/02,0,0,---,---,---,---,---,0
2014/09/03,17000,850,0.05,0.05,0.05,0.05,-0.01,2
2014/09/04,0,0,---,---,---,---,---,0
2014/09/05,30000,1200,0.04,0.04,0.04,0.04,-0.01,1
2014/09/09,0,0,---,---,---,---,---,0
2014/09/10,20000,600,0.03,0.03,0.03,0.03,-0.01,1
2014/09/11,0,0,---,---,---,---,---,0
2014/09/12,30000,600,0.02,0.02,0.02,0.02,-0.01,1
2014/09/15,0,0,---,---,---,---,---,0
2014/09/16,0,0,---,---,---,---,---,0
2014/09/17,0,0,---,---,---,---,---,0
2014/09/18,0,0,---,---,---,---,---,0
2014/09/19,0,0,---,---,---,---,---,0
2014/09/22,0,0,---,---,---,---,---,0
2014/09/23,0,0,---,---,---,---,---,0
2014/09/24,0,0,---,---,---,---,---,0
2014/09/25,0,0,---,---,---,---,---,0
2014/09/26,0,0,---,---,---,---,---,0
