Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2015/04/28,200000,82000,0.41,0.41,0.41,0.41,-0.02,1
2015/04/29,200000,96000,0.48,0.48,0.48,0.48,0.07,2
2015/04/30,0,0,---,---,---,---,---,0
2015/05/04,0,0,---,---,---,---,---,0
2015/05/05,0,0,---,---,---,---,---,0
2015/05/06,0,0,---,---,---,---,---,0
2015/05/07,20000,8000,0.40,0.40,0.40,0.40,-0.02,1
2015/05/08,100000,40000,0.40,0.40,0.40,0.40,0.00,1
2015/05/11,650000,258000,0.40,0.40,0.39,0.40,0.00,4
2015/05/12,0,0,---,---,---,---,---,0
2015/05/13,0,0,---,---,---,---,---,0
2015/05/14,0,0,---,---,---,---,---,0
2015/05/15,55000,14300,0.26,0.26,0.26,0.26,-0.01,2
2015/05/18,0,0,---,---,---,---,---,0
2015/05/19,20000,3200,0.16,0.16,0.16,0.16,-0.05,1
2015/05/20,0,0,---,---,---,---,---,0
2015/05/21,101000,20220,0.20,0.22,0.20,0.22,0.05,2
2015/05/22,350000,67000,0.17,0.20,0.17,0.20,-0.02,3
2015/05/25,250000,45000,0.18,0.18,0.18,0.18,-0.02,2
2015/05/26,0,0,---,---,---,---,---,0
2015/05/27,0,0,---,---,---,---,---,0
2015/05/28,40000,5600,0.14,0.14,0.14,0.14,-0.03,2
2015/05/29,113000,13590,0.12,0.13,0.12,0.12,-0.02,6
2015/06/01,102000,13240,0.13,0.13,0.12,0.12,0.00,2
2015/06/02,200000,22000,0.11,0.11,0.11,0.11,-0.01,3
2015/06/03,200000,24000,0.12,0.12,0.12,0.12,0.01,2
2015/06/04,60000,14400,0.24,0.24,0.24,0.24,0.12,1
2015/06/05,6000,1530,0.23,0.26,0.23,0.26,0.02,2
2015/06/08,0,0,---,---,---,---,---,0
2015/06/09,20000,4400,0.22,0.22,0.22,0.22,0.01,2
2015/06/10,0,0,---,---,---,---,---,0
2015/06/11,0,0,---,---,---,---,---,0
2015/06/12,0,0,---,---,---,---,---,0
2015/06/15,0,0,---,---,---,---,---,0
2015/06/16,20000,4800,0.24,0.24,0.24,0.24,-0.04,1
2015/06/17,0,0,---,---,---,---,---,0
2015/06/18,0,0,---,---,---,---,---,0
2015/06/22,70000,9100,0.13,0.13,0.13,0.13,-0.06,1
2015/06/23,20000,2600,0.13,0.13,0.13,0.13,0.00,1
2015/06/24,20000,2800,0.14,0.14,0.14,0.14,0.01,1
2015/06/25,0,0,---,---,---,---,---,0
2015/06/26,0,0,---,---,---,---,---,0
2015/06/29,0,0,---,---,---,---,---,0
2015/06/30,0,0,---,---,---,---,---,0
2015/07/01,0,0,---,---,---,---,---,0
2015/07/02,0,0,---,---,---,---,---,0
2015/07/03,0,0,---,---,---,---,---,0
2015/07/06,0,0,---,---,---,---,---,0
2015/07/07,0,0,---,---,---,---,---,0
2015/07/08,250000,80000,0.28,0.35,0.28,0.33,0.13,7
2015/07/09,445000,153000,0.52,0.52,0.26,0.26,-0.07,7
2015/07/13,300000,66000,0.20,0.23,0.20,0.23,-0.03,2
2015/07/14,555000,135950,0.23,0.27,0.23,0.27,0.04,10
2015/07/15,320000,78800,0.25,0.25,0.24,0.24,-0.03,4
2015/07/16,105000,22400,0.22,0.22,0.20,0.21,-0.03,3
2015/07/17,320000,73900,0.23,0.26,0.21,0.26,0.05,6
2015/07/20,333000,127370,0.30,0.45,0.30,0.43,0.17,14
2015/07/21,1242000,629720,0.41,0.61,0.41,0.53,0.10,42
2015/07/22,2523000,1229300,0.53,0.53,0.46,0.48,-0.05,58
2015/07/23,1547000,804040,0.49,0.62,0.43,0.53,0.05,66
2015/07/24,1513000,819960,0.51,0.58,0.49,0.56,0.03,47
2015/07/27,707000,452370,0.57,0.82,0.54,0.81,0.25,23
2015/07/28,142000,93780,0.65,0.73,0.50,0.50,-0.31,13
2015/07/29,35000,15400,0.40,0.50,0.40,0.50,0.00,4
2015/07/30,1000,410,0.41,0.41,0.41,0.41,-0.09,1
2015/07/31,1070000,498500,0.47,0.49,0.44,0.46,0.05,50
2015/08/03,80000,69860,0.85,0.89,0.85,0.88,0.42,7
2015/08/04,560000,564520,1.00,1.32,0.91,1.32,0.44,23
2015/08/05,147000,173770,1.21,1.24,1.12,1.12,-0.20,10
2015/08/06,67000,90470,1.20,1.57,1.20,1.57,0.45,7
2015/08/07,7000,11460,1.73,1.73,1.60,1.60,0.03,2
2015/08/10,0,0,---,---,---,---,---,0
2015/08/11,0,0,---,---,---,---,---,0
2015/08/12,0,0,---,---,---,---,---,0
2015/08/13,0,0,---,---,---,---,---,0
2015/08/14,200000,222000,1.11,1.11,1.11,1.11,-0.04,2
2015/08/17,33000,37290,1.13,1.13,1.13,1.13,0.02,1
2015/08/28,1000,1220,1.22,1.22,1.22,1.22,0.09,1
2015/08/31,0,0,---,---,---,---,---,0
2015/09/01,0,0,---,---,---,---,---,0
2015/09/02,0,0,---,---,---,---,---,0
2015/09/03,0,0,---,---,---,---,---,0
2015/09/04,2000,1660,0.83,0.83,0.83,0.83,0.00,1
2015/09/07,20000,22600,1.13,1.13,1.13,1.13,0.30,1
2015/09/08,0,0,---,---,---,---,---,0
