Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2014/11/18,120000,100570,0.83,0.94,0.83,0.94,-0.02,10
2014/11/19,59000,51310,0.86,0.89,0.86,0.89,-0.05,7
2014/11/20,118000,103490,0.84,0.90,0.84,0.88,-0.01,13
2014/11/21,593000,581520,0.92,1.04,0.92,0.99,0.11,17
2014/11/24,656000,621610,0.93,1.00,0.86,0.86,-0.13,18
2014/11/25,241000,188610,0.81,0.84,0.75,0.76,-0.10,14
2014/11/26,250000,172950,0.71,0.72,0.65,0.69,-0.07,14
2014/11/27,158000,103610,0.66,0.68,0.64,0.68,-0.01,10
2014/11/28,625000,449750,0.68,0.74,0.68,0.73,0.05,14
2014/12/01,290000,199000,0.72,0.72,0.66,0.70,-0.03,9
2014/12/02,427000,292440,0.70,0.72,0.64,0.66,-0.04,13
2014/12/03,33000,21210,0.64,0.67,0.64,0.67,0.01,2
2014/12/04,487000,318470,0.65,0.67,0.63,0.67,0.00,11
2014/12/05,205000,133350,0.65,0.67,0.65,0.67,0.00,2
2014/12/08,215000,124750,0.60,0.60,0.55,0.55,-0.12,3
2014/12/09,452000,245310,0.52,0.55,0.52,0.53,-0.02,14
2014/12/10,258000,146400,0.54,0.58,0.54,0.57,0.04,5
2014/12/11,199000,121390,0.61,0.61,0.61,0.61,0.04,2
2014/12/12,0,0,---,---,---,---,---,0
2014/12/15,139000,82410,0.59,0.60,0.59,0.60,0.02,2
2014/12/16,709000,422250,0.55,0.62,0.55,0.62,0.02,9
2014/12/17,275000,166000,0.60,0.61,0.60,0.60,-0.02,4
2014/12/18,802000,464220,0.58,0.59,0.57,0.58,-0.02,10
2014/12/19,505000,290030,0.56,0.60,0.55,0.55,-0.03,6
2014/12/22,6000,3300,0.55,0.55,0.55,0.55,0.00,1
2014/12/23,532000,295620,0.54,0.60,0.54,0.60,0.05,7
2014/12/24,591000,345860,0.58,0.60,0.58,0.60,0.00,10
2014/12/25,1292000,818080,0.59,0.67,0.59,0.65,0.05,24
2014/12/26,2163000,1386860,0.64,0.67,0.63,0.63,-0.02,33
2014/12/29,1215000,732240,0.60,0.61,0.59,0.61,-0.01,15
2014/12/30,316000,201990,0.62,0.64,0.62,0.64,0.03,7
2014/12/31,228000,143740,0.63,0.64,0.63,0.63,-0.01,4
2015/01/05,1594000,966660,0.61,0.62,0.60,0.60,-0.03,23
2015/01/06,100000,62090,0.62,0.63,0.61,0.62,0.02,5
2015/01/07,1153000,804540,0.62,0.79,0.62,0.76,0.14,23
2015/01/08,1533000,1237350,0.78,0.86,0.65,0.65,-0.11,40
2015/01/09,739000,499020,0.64,0.72,0.63,0.70,0.05,15
2015/01/12,1043000,717430,0.69,0.70,0.66,0.70,0.00,15
2015/01/13,941000,639670,0.68,0.70,0.67,0.67,-0.03,12
2015/01/14,486000,313330,0.64,0.66,0.64,0.66,-0.01,9
2015/01/15,434000,272710,0.64,0.65,0.61,0.65,-0.01,9
2015/01/16,696000,485330,0.66,0.75,0.66,0.75,0.10,17
2015/01/19,768000,568240,0.71,0.82,0.70,0.82,0.07,18
2015/01/20,693000,557390,0.79,0.84,0.74,0.77,-0.05,16
2015/01/21,1280000,942600,0.73,0.75,0.73,0.73,-0.04,11
2015/01/22,899000,633040,0.71,0.71,0.68,0.71,-0.02,10
2015/01/23,620000,452300,0.69,0.74,0.69,0.72,0.01,7
2015/01/26,934000,646730,0.70,0.71,0.68,0.70,-0.02,9
2015/01/27,980000,636570,0.68,0.68,0.62,0.65,-0.05,13
2015/01/28,283000,183640,0.65,0.65,0.64,0.65,0.00,5
2015/01/29,237000,158860,0.65,0.70,0.65,0.68,0.03,5
2015/01/30,1406000,954080,0.67,0.69,0.67,0.68,0.00,12
2015/02/02,262000,189070,0.68,0.75,0.68,0.72,0.04,19
2015/02/03,1137000,813440,0.71,0.72,0.70,0.72,0.00,10
2015/02/04,1437000,1017630,0.69,0.72,0.69,0.71,-0.01,18
2015/02/05,1156000,840090,0.72,0.76,0.72,0.74,0.03,14
2015/02/06,1628000,1128630,0.71,0.71,0.68,0.68,-0.06,17
2015/02/09,300000,201400,0.66,0.68,0.66,0.68,0.00,4
2015/02/10,20000,13800,0.69,0.69,0.69,0.69,0.01,2
2015/02/11,835000,545750,0.66,0.66,0.65,0.65,-0.04,8
2015/02/12,280000,184700,0.65,0.66,0.65,0.66,0.01,3
2015/02/13,220000,132400,0.64,0.64,0.60,0.60,-0.06,4
2015/02/24,134000,69010,0.52,0.52,0.51,0.51,-0.09,3
2015/02/25,77000,38970,0.51,0.51,0.48,0.48,-0.03,2
2015/02/26,0,0,---,---,---,---,---,0
2015/03/02,0,0,---,---,---,---,---,0
2015/03/03,12000,5880,0.49,0.49,0.49,0.49,0.01,2
2015/03/04,359000,201740,0.55,0.60,0.55,0.58,0.09,9
2015/03/05,296000,163100,0.55,0.56,0.55,0.55,-0.03,8
2015/03/06,117000,60470,0.52,0.52,0.51,0.51,-0.04,4
2015/03/09,53000,26440,0.48,0.50,0.48,0.50,-0.01,2
2015/03/10,101000,48420,0.52,0.52,0.44,0.44,-0.06,8
2015/03/11,326000,148440,0.49,0.50,0.39,0.41,-0.03,14
2015/03/12,70000,25900,0.37,0.37,0.37,0.37,-0.04,5
2015/03/13,117000,42120,0.35,0.37,0.35,0.37,0.00,4
2015/03/16,8000,2880,0.36,0.36,0.36,0.36,-0.01,1
2015/03/17,168000,50440,0.28,0.31,0.28,0.30,-0.06,6
2015/03/18,41000,11880,0.28,0.29,0.28,0.29,-0.01,2
2015/03/19,428000,92620,0.25,0.25,0.20,0.20,-0.09,8
2015/03/20,430000,82100,0.15,0.23,0.15,0.23,0.03,5
2015/03/23,0,0,---,---,---,---,---,0
2015/03/24,0,0,---,---,---,---,---,0
2015/03/25,50000,7500,0.15,0.15,0.15,0.15,0.00,1
2015/03/26,0,0,---,---,---,---,---,0
2015/03/27,0,0,---,---,---,---,---,0
2015/03/30,100000,21000,0.21,0.21,0.21,0.21,0.06,2
2015/03/31,0,0,---,---,---,---,---,0
2015/04/01,0,0,---,---,---,---,---,0
2015/04/02,0,0,---,---,---,---,---,0
2015/04/07,0,0,---,---,---,---,---,0
2015/04/08,250000,19500,0.08,0.08,0.07,0.07,-0.04,3
2015/04/09,0,0,---,---,---,---,---,0
2015/04/10,0,0,---,---,---,---,---,0
2015/04/13,0,0,---,---,---,---,---,0
2015/04/14,0,0,---,---,---,---,---,0
2015/04/15,0,0,---,---,---,---,---,0
2015/04/16,0,0,---,---,---,---,---,0
2015/04/17,0,0,---,---,---,---,---,0
2015/04/20,0,0,---,---,---,---,---,0
2015/04/21,0,0,---,---,---,---,---,0
2015/04/22,0,0,---,---,---,---,---,0
2015/04/23,0,0,---,---,---,---,---,0
2015/04/24,0,0,---,---,---,---,---,0
2015/04/27,0,0,---,---,---,---,---,0
2015/04/28,0,0,---,---,---,---,---,0
2015/04/29,0,0,---,---,---,---,---,0
2015/04/30,0,0,---,---,---,---,---,0
2015/05/04,0,0,---,---,---,---,---,0
2015/05/05,0,0,---,---,---,---,---,0
2015/05/06,0,0,---,---,---,---,---,0
2015/05/07,0,0,---,---,---,---,---,0
2015/05/08,0,0,---,---,---,---,---,0
2015/05/11,0,0,---,---,---,---,---,0
2015/05/12,0,0,---,---,---,---,---,0
2015/05/13,0,0,---,---,---,---,---,0
2015/05/14,0,0,---,---,---,---,---,0
