Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2016/02/02,105000,116850,1.20,1.21,1.03,1.03,-0.25,6
2016/02/03,146000,150330,1.09,1.10,0.83,0.88,-0.15,9
2016/02/15,810000,618520,0.73,0.80,0.73,0.74,-0.14,19
2016/02/16,860000,573900,0.66,0.68,0.66,0.67,-0.07,14
2016/02/17,1205000,912650,0.75,0.79,0.73,0.77,0.10,19
2016/02/18,790000,612610,0.77,0.79,0.76,0.77,0.00,10
2016/02/19,96000,77480,0.79,0.84,0.78,0.84,0.07,5
2016/02/22,188000,160050,0.88,0.91,0.79,0.84,0.00,6
2016/02/23,170000,143400,0.90,0.90,0.82,0.82,-0.02,3
2016/02/24,18000,14040,0.78,0.78,0.78,0.78,-0.04,1
2016/02/25,0,0,---,---,---,---,---,0
2016/02/26,0,0,---,---,---,---,---,0
2016/03/01,0,0,---,---,---,---,---,0
2016/03/02,110000,77400,0.71,0.72,0.69,0.69,-0.02,3
2016/03/03,90000,59100,0.66,0.66,0.65,0.66,-0.03,3
2016/03/04,0,0,---,---,---,---,---,0
2016/03/07,0,0,---,---,---,---,---,0
2016/03/08,0,0,---,---,---,---,---,0
2016/03/09,170000,118200,0.69,0.71,0.66,0.66,0.03,7
2016/03/10,0,0,---,---,---,---,---,0
2016/03/11,0,0,---,---,---,---,---,0
2016/03/14,0,0,---,---,---,---,---,0
2016/03/15,953000,676180,0.67,0.75,0.67,0.70,0.06,14
2016/03/16,664000,454320,0.70,0.70,0.66,0.68,-0.02,20
2016/03/17,175000,118100,0.70,0.70,0.63,0.67,-0.01,6
2016/03/18,100000,61000,0.61,0.61,0.61,0.61,-0.06,1
2016/03/21,30000,16200,0.54,0.54,0.54,0.54,-0.07,1
2016/03/22,0,0,---,---,---,---,---,0
2016/03/23,144000,66360,0.53,0.53,0.39,0.39,-0.15,4
2016/03/24,0,0,---,---,---,---,---,0
2016/03/25,150000,57000,0.38,0.38,0.38,0.38,-0.02,2
2016/03/28,0,0,---,---,---,---,---,0
2016/03/29,0,0,---,---,---,---,---,0
2016/03/30,0,0,---,---,---,---,---,0
2016/03/31,0,0,---,---,---,---,---,0
2016/04/01,0,0,---,---,---,---,---,0
2016/04/06,0,0,---,---,---,---,---,0
2016/04/07,0,0,---,---,---,---,---,0
2016/04/08,0,0,---,---,---,---,---,0
2016/04/11,0,0,---,---,---,---,---,0
2016/04/12,0,0,---,---,---,---,---,0
2016/04/13,200000,51000,0.25,0.26,0.25,0.26,0.00,2
2016/04/14,200000,52000,0.26,0.26,0.26,0.26,0.00,1
2016/04/15,0,0,---,---,---,---,---,0
2016/04/18,380000,53200,0.14,0.14,0.14,0.14,-0.06,2
2016/04/19,0,0,---,---,---,---,---,0
2016/04/20,0,0,---,---,---,---,---,0
2016/04/21,0,0,---,---,---,---,---,0
2016/04/22,50000,7500,0.15,0.15,0.15,0.15,-0.01,1
2016/04/25,0,0,---,---,---,---,---,0
2016/04/26,0,0,---,---,---,---,---,0
2016/04/27,0,0,---,---,---,---,---,0
2016/04/28,0,0,---,---,---,---,---,0
2016/04/29,0,0,---,---,---,---,---,0
2016/05/03,0,0,---,---,---,---,---,0
2016/05/04,0,0,---,---,---,---,---,0
2016/05/05,15000,3150,0.21,0.21,0.21,0.21,0.05,1
2016/05/06,0,0,---,---,---,---,---,0
2016/05/09,50000,7400,0.18,0.18,0.13,0.14,-0.07,3
2016/05/10,0,0,---,---,---,---,---,0
2016/05/11,35000,4900,0.14,0.14,0.14,0.14,-0.01,1
2016/05/12,0,0,---,---,---,---,---,0
2016/05/13,0,0,---,---,---,---,---,0
2016/05/16,0,0,---,---,---,---,---,0
2016/05/17,0,0,---,---,---,---,---,0
2016/05/18,0,0,---,---,---,---,---,0
2016/05/19,0,0,---,---,---,---,---,0
2016/05/20,0,0,---,---,---,---,---,0
2016/05/23,0,0,---,---,---,---,---,0
2016/05/24,0,0,---,---,---,---,---,0
2016/05/25,0,0,---,---,---,---,---,0
2016/05/26,0,0,---,---,---,---,---,0
2016/05/27,0,0,---,---,---,---,---,0
2016/05/30,0,0,---,---,---,---,---,0
2016/05/31,0,0,---,---,---,---,---,0
2016/06/01,95000,25650,0.22,0.28,0.22,0.27,0.07,4
2016/06/02,0,0,---,---,---,---,---,0
2016/06/03,40000,8800,0.22,0.22,0.22,0.22,-0.01,2
2016/06/06,0,0,---,---,---,---,---,0
2016/06/07,0,0,---,---,---,---,---,0
2016/06/08,25000,5350,0.22,0.22,0.21,0.21,0.01,2
2016/06/13,0,0,---,---,---,---,---,0
2016/06/14,0,0,---,---,---,---,---,0
2016/06/15,0,0,---,---,---,---,---,0
2016/06/16,0,0,---,---,---,---,---,0
2016/06/17,10000,1900,0.19,0.19,0.19,0.19,0.03,1
2016/06/20,35000,6300,0.18,0.18,0.18,0.18,-0.01,2
2016/06/21,4000,910,0.20,0.25,0.20,0.25,0.07,4
2016/06/22,0,0,---,---,---,---,---,0
2016/06/23,0,0,---,---,---,---,---,0
2016/06/24,35000,4650,0.15,0.15,0.10,0.10,-0.10,3
2016/06/27,35000,3850,0.11,0.11,0.11,0.11,0.01,2
2016/06/28,10000,1100,0.11,0.11,0.11,0.11,0.00,1
2016/06/29,0,0,---,---,---,---,---,0
2016/06/30,10000,900,0.09,0.09,0.09,0.09,-0.02,1
2016/07/01,0,0,---,---,---,---,---,0
2016/07/04,0,0,---,---,---,---,---,0
2016/07/05,0,0,---,---,---,---,---,0
2016/07/06,0,0,---,---,---,---,---,0
2016/07/07,51000,5610,0.11,0.11,0.11,0.11,0.00,1
2016/07/11,0,0,---,---,---,---,---,0
2016/07/12,0,0,---,---,---,---,---,0
2016/07/13,0,0,---,---,---,---,---,0
2016/07/14,0,0,---,---,---,---,---,0
2016/07/15,0,0,---,---,---,---,---,0
2016/07/18,0,0,---,---,---,---,---,0
2016/07/19,0,0,---,---,---,---,---,0
2016/07/20,0,0,---,---,---,---,---,0
2016/07/21,0,0,---,---,---,---,---,0
2016/07/22,0,0,---,---,---,---,---,0
2016/07/25,0,0,---,---,---,---,---,0
2016/07/26,0,0,---,---,---,---,---,0
2016/07/27,0,0,---,---,---,---,---,0
2016/07/28,0,0,---,---,---,---,---,0
