Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2010/01/06,0,0,0.00,0.00,0.00,0.00,---,0
2010/01/07,45000,18750,0.42,0.42,0.41,0.41,-0.02,3
2010/01/08,10000,3690,0.36,0.38,0.36,0.38,-0.03,3
2010/01/11,40000,17800,0.43,0.45,0.43,0.45,0.07,2
2010/01/12,70000,29900,0.43,0.44,0.42,0.42,-0.03,4
2010/01/13,50000,23800,0.47,0.49,0.47,0.48,0.06,4
2010/01/14,363000,192700,0.50,0.61,0.50,0.61,0.13,13
2010/01/15,565000,377050,0.63,0.71,0.63,0.64,0.03,36
2010/01/18,403000,270880,0.66,0.71,0.64,0.67,0.03,18
2010/01/19,690000,449360,0.70,0.70,0.61,0.63,-0.04,20
2010/01/20,453000,267690,0.64,0.65,0.54,0.54,-0.09,15
2010/01/21,170000,95600,0.57,0.58,0.55,0.55,0.01,8
2010/01/22,286000,148200,0.52,0.54,0.51,0.51,-0.04,13
2010/01/25,432000,202630,0.53,0.54,0.35,0.35,-0.16,17
2010/01/26,454000,132170,0.37,0.38,0.26,0.26,-0.09,14
2010/01/27,188000,37960,0.25,0.27,0.18,0.18,-0.08,9
2010/01/28,522000,149470,0.23,0.32,0.23,0.31,0.13,21
2010/01/29,262000,77140,0.28,0.33,0.27,0.31,0.00,20
2010/02/01,504000,165420,0.45,0.45,0.30,0.31,0.00,19
2010/02/02,511000,144160,0.33,0.33,0.21,0.22,-0.09,14
2010/02/03,151000,38270,0.23,0.29,0.22,0.29,0.07,7
2010/02/04,198000,58800,0.28,0.31,0.28,0.30,0.01,9
2010/02/05,347000,83570,0.24,0.26,0.22,0.22,-0.08,11
2010/02/08,310000,80480,0.25,0.28,0.23,0.28,0.11,16
2010/02/09,447000,139190,0.32,0.32,0.28,0.28,0.00,19
2010/02/10,70000,21300,0.31,0.31,0.29,0.29,0.01,6
2010/02/22,101000,33000,0.35,0.35,0.30,0.31,0.02,12
2010/02/23,140000,42600,0.30,0.31,0.30,0.30,-0.01,5
2010/02/24,401000,131310,0.30,0.34,0.30,0.32,0.02,13
2010/02/25,777000,294110,0.35,0.40,0.35,0.37,0.05,20
2010/02/26,230000,79800,0.37,0.37,0.34,0.34,-0.03,8
2010/03/01,281000,86720,0.32,0.32,0.30,0.31,-0.03,11
2010/03/02,208000,68060,0.32,0.35,0.32,0.32,0.01,7
2010/03/03,295000,89320,0.33,0.33,0.30,0.31,-0.01,9
2010/03/04,131000,43730,0.31,0.35,0.31,0.32,0.01,8
2010/03/05,216000,72170,0.35,0.35,0.32,0.32,0.00,9
2010/03/08,508000,192310,0.34,0.40,0.32,0.37,0.05,17
2010/03/09,205000,75760,0.38,0.39,0.35,0.36,-0.01,14
2010/03/10,135000,43700,0.34,0.34,0.31,0.31,-0.05,7
2010/03/11,150000,50600,0.33,0.35,0.32,0.32,0.01,7
2010/03/12,23000,7260,0.32,0.32,0.31,0.31,-0.01,3
2010/03/15,322000,106770,0.33,0.34,0.33,0.34,0.03,11
2010/03/16,78000,27370,0.35,0.37,0.34,0.37,0.03,7
2010/03/17,128000,46180,0.37,0.37,0.35,0.36,-0.01,13
2010/03/18,743000,319180,0.36,0.55,0.36,0.55,0.19,39
2010/03/19,446000,248460,0.55,0.59,0.49,0.58,0.03,34
2010/03/22,533000,353530,0.58,0.71,0.58,0.64,0.06,36
2010/03/23,308000,184930,0.64,0.65,0.56,0.59,-0.05,26
2010/03/24,225000,144930,0.60,0.68,0.60,0.64,0.05,24
2010/03/25,250000,162700,0.66,0.68,0.64,0.64,0.00,15
2010/03/26,82000,52500,0.64,0.65,0.64,0.64,0.00,5
2010/03/29,164000,104630,0.67,0.67,0.63,0.63,-0.01,10
2010/03/30,80000,49250,0.66,0.66,0.59,0.59,-0.04,6
2010/03/31,163000,97890,0.37,0.66,0.37,0.62,0.03,9
2010/04/01,103000,58800,0.61,0.61,0.55,0.56,-0.06,8
2010/04/02,45000,25250,0.57,0.57,0.55,0.55,-0.01,5
2010/04/06,65000,37150,0.56,0.60,0.55,0.60,0.05,6
2010/04/07,339000,211150,0.61,0.70,0.59,0.63,0.03,13
2010/04/08,287000,181220,0.66,0.66,0.58,0.61,-0.02,9
2010/04/09,430000,284940,0.63,0.70,0.62,0.68,0.07,14
2010/04/12,1515000,1225800,0.80,0.89,0.74,0.85,0.17,44
2010/04/13,290000,229660,0.78,0.83,0.78,0.79,-0.06,16
2010/04/14,1012000,924080,0.85,1.00,0.85,0.94,0.15,58
2010/04/15,702000,696990,1.19,1.19,0.94,0.97,0.03,26
