Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2015/04/02,100000,75000,0.75,0.75,0.75,0.75,0.00,2
2015/04/07,100000,78000,0.78,0.78,0.78,0.78,0.03,1
2015/04/08,1165000,1043860,0.88,0.98,0.88,0.96,0.18,11
2015/04/09,1464000,1317370,0.92,0.93,0.87,0.88,-0.08,29
2015/04/10,586000,431990,0.81,0.81,0.67,0.69,-0.19,22
2015/04/13,68000,46240,0.68,0.68,0.68,0.68,-0.01,1
2015/04/14,55000,37500,0.68,0.69,0.68,0.68,0.00,3
2015/04/15,15000,10200,0.68,0.68,0.68,0.68,0.00,1
2015/04/16,110000,62700,0.57,0.57,0.57,0.57,-0.11,2
2015/04/17,245000,129780,0.56,0.56,0.50,0.50,-0.07,4
2015/04/20,0,0,---,---,---,---,---,0
2015/04/21,2000,1060,0.53,0.53,0.53,0.53,0.01,1
2015/04/22,204000,87860,0.43,0.48,0.43,0.48,-0.05,3
2015/04/23,6000,2920,0.49,0.49,0.47,0.47,-0.01,2
2015/04/24,0,0,---,---,---,---,---,0
2015/04/27,20000,9600,0.48,0.48,0.48,0.48,0.01,2
2015/04/28,95000,41800,0.44,0.44,0.44,0.44,-0.04,3
2015/04/29,10000,3900,0.39,0.39,0.39,0.39,-0.05,1
2015/04/30,0,0,---,---,---,---,---,0
2015/05/04,0,0,---,---,---,---,---,0
2015/05/05,99000,36630,0.37,0.37,0.37,0.37,0.00,1
2015/05/06,218000,86010,0.38,0.40,0.38,0.40,0.03,4
2015/05/07,109000,42410,0.39,0.39,0.38,0.38,-0.02,2
2015/05/08,5000,1900,0.38,0.38,0.38,0.38,0.00,1
2015/05/11,0,0,---,---,---,---,---,0
2015/05/12,0,0,---,---,---,---,---,0
2015/05/13,545000,200150,0.34,0.38,0.34,0.38,0.05,9
2015/05/14,535000,216850,0.41,0.42,0.40,0.40,0.02,5
2015/05/15,0,0,---,---,---,---,---,0
2015/05/18,7000,2170,0.31,0.31,0.31,0.31,-0.02,1
2015/05/19,0,0,---,---,---,---,---,0
2015/05/20,10000,4300,0.43,0.43,0.43,0.43,0.12,1
2015/05/21,20000,7600,0.38,0.38,0.38,0.38,-0.05,1
2015/05/22,2000,760,0.38,0.38,0.38,0.38,0.00,1
2015/05/25,0,0,---,---,---,---,---,0
2015/05/26,0,0,---,---,---,---,---,0
2015/05/27,10000,3600,0.36,0.36,0.36,0.36,0.00,1
2015/05/28,0,0,---,---,---,---,---,0
2015/05/29,0,0,---,---,---,---,---,0
2015/06/01,30000,9320,0.32,0.32,0.31,0.31,-0.05,3
2015/06/02,0,0,---,---,---,---,---,0
2015/06/03,0,0,---,---,---,---,---,0
2015/06/04,17000,4350,0.26,0.26,0.25,0.25,-0.03,2
2015/06/05,0,0,---,---,---,---,---,0
2015/06/08,0,0,---,---,---,---,---,0
2015/06/09,0,0,---,---,---,---,---,0
2015/06/10,0,0,---,---,---,---,---,0
2015/06/11,0,0,---,---,---,---,---,0
2015/06/12,0,0,---,---,---,---,---,0
2015/06/15,0,0,---,---,---,---,---,0
2015/06/16,0,0,---,---,---,---,---,0
2015/06/17,0,0,---,---,---,---,---,0
2015/06/18,0,0,---,---,---,---,---,0
2015/06/22,0,0,---,---,---,---,---,0
2015/06/23,0,0,---,---,---,---,---,0
2015/06/24,0,0,---,---,---,---,---,0
2015/06/25,0,0,---,---,---,---,---,0
2015/06/26,0,0,---,---,---,---,---,0
2015/06/29,0,0,---,---,---,---,---,0
2015/06/30,10000,2400,0.24,0.24,0.24,0.24,0.05,1
2015/07/01,100000,23000,0.23,0.23,0.23,0.23,-0.01,1
2015/07/02,0,0,---,---,---,---,---,0
2015/07/03,0,0,---,---,---,---,---,0
2015/07/06,0,0,---,---,---,---,---,0
2015/07/07,0,0,---,---,---,---,---,0
2015/07/08,0,0,---,---,---,---,---,0
2015/07/09,0,0,---,---,---,---,---,0
2015/07/13,0,0,---,---,---,---,---,0
2015/07/14,0,0,---,---,---,---,---,0
2015/07/15,0,0,---,---,---,---,---,0
2015/07/16,0,0,---,---,---,---,---,0
2015/07/17,0,0,---,---,---,---,---,0
2015/07/20,0,0,---,---,---,---,---,0
2015/07/21,0,0,---,---,---,---,---,0
2015/07/22,0,0,---,---,---,---,---,0
2015/07/23,0,0,---,---,---,---,---,0
2015/07/24,0,0,---,---,---,---,---,0
2015/07/27,220000,2200,0.01,0.01,0.01,0.01,-0.02,6
2015/07/28,0,0,---,---,---,---,---,0
2015/07/29,121000,1210,0.01,0.01,0.01,0.01,0.00,3
2015/07/30,0,0,---,---,---,---,---,0
2015/07/31,0,0,---,---,---,---,---,0
2015/08/03,0,0,---,---,---,---,---,0
2015/08/04,0,0,---,---,---,---,---,0
2015/08/05,0,0,---,---,---,---,---,0
2015/08/06,0,0,---,---,---,---,---,0
2015/08/07,99000,2970,0.03,0.03,0.03,0.03,0.02,3
2015/08/10,0,0,---,---,---,---,---,0
