Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2016/03/21,5000,6850,1.37,1.37,1.37,1.37,0.00,1
2016/03/22,21000,28620,1.37,1.37,1.34,1.34,-0.03,3
2016/03/23,16000,20940,1.32,1.32,1.29,1.29,-0.05,2
2016/03/24,0,0,---,---,---,---,---,0
2016/03/25,0,0,---,---,---,---,---,0
2016/03/28,0,0,---,---,---,---,---,0
2016/03/29,30000,35300,1.20,1.22,1.11,1.11,0.08,3
2016/03/30,60000,74500,1.18,1.32,1.18,1.32,0.21,6
2016/03/31,30000,38600,1.30,1.30,1.28,1.28,-0.04,3
2016/04/01,0,0,---,---,---,---,---,0
2016/04/06,0,0,---,---,---,---,---,0
2016/04/07,24000,29840,1.24,1.26,1.22,1.22,-0.01,3
2016/04/08,38000,47100,1.22,1.28,1.22,1.28,0.06,4
2016/04/11,10000,12600,1.26,1.26,1.26,1.26,-0.02,1
2016/04/12,4000,4520,1.13,1.13,1.13,1.13,-0.13,1
2016/04/13,10000,11500,1.15,1.15,1.15,1.15,0.02,1
2016/04/14,10000,12500,1.25,1.25,1.25,1.25,0.10,1
2016/04/15,23000,29060,1.27,1.27,1.26,1.26,0.01,3
2016/04/18,23000,28060,1.22,1.22,1.22,1.22,-0.04,1
2016/04/19,0,0,---,---,---,---,---,0
2016/04/20,5000,5250,1.05,1.05,1.05,1.05,-0.10,1
2016/04/21,5000,5100,1.02,1.02,1.02,1.02,-0.03,1
2016/04/22,0,0,---,---,---,---,---,0
2016/04/25,0,0,---,---,---,---,---,0
2016/04/26,0,0,---,---,---,---,---,0
2016/04/27,0,0,---,---,---,---,---,0
2016/04/28,0,0,---,---,---,---,---,0
2016/04/29,0,0,---,---,---,---,---,0
2016/05/03,0,0,---,---,---,---,---,0
2016/05/04,0,0,---,---,---,---,---,0
2016/05/05,0,0,---,---,---,---,---,0
2016/05/06,0,0,---,---,---,---,---,0
2016/05/09,9000,7380,0.82,0.82,0.82,0.82,-0.02,1
2016/05/10,29000,23310,0.81,0.81,0.79,0.79,-0.03,2
2016/05/11,20000,17600,0.88,0.88,0.88,0.88,0.09,1
2016/05/12,0,0,---,---,---,---,---,0
2016/05/13,0,0,---,---,---,---,---,0
2016/05/16,213000,228470,1.07,1.11,1.07,1.11,0.07,3
2016/05/17,441000,521970,1.15,1.28,1.13,1.28,0.17,11
2016/05/18,342000,476240,1.34,1.44,1.34,1.38,0.10,10
2016/05/19,114000,149850,1.31,1.35,1.30,1.30,-0.08,6
2016/05/20,175000,253750,1.45,1.45,1.45,1.45,0.15,2
2016/05/23,3000,4170,1.39,1.39,1.39,1.39,-0.06,1
2016/05/24,172000,220160,1.28,1.28,1.28,1.28,-0.11,1
2016/05/25,0,0,---,---,---,---,---,0
2016/05/26,0,0,---,---,---,---,---,0
2016/05/27,0,0,---,---,---,---,---,0
2016/05/30,406000,519730,1.26,1.71,1.26,1.71,0.41,6
2016/05/31,414000,560060,1.36,1.37,1.31,1.36,-0.35,8
2016/06/01,8000,10480,1.31,1.31,1.31,1.31,-0.05,1
2016/06/02,4000,4400,1.10,1.10,1.10,1.10,-0.21,1
2016/06/03,2000,2180,1.09,1.09,1.09,1.09,-0.01,1
2016/06/06,2000,1880,0.94,0.94,0.94,0.94,-0.10,1
2016/06/07,5000,4850,0.97,0.97,0.97,0.97,0.03,1
2016/06/08,0,0,---,---,---,---,---,0
2016/06/13,0,0,---,---,---,---,---,0
2016/06/14,115000,99170,0.85,0.90,0.85,0.89,-0.01,10
2016/06/15,125000,109670,0.89,0.89,0.85,0.85,-0.04,7
2016/06/16,6000,5100,0.85,0.85,0.85,0.85,0.00,1
2016/06/17,17000,13600,0.80,0.80,0.80,0.80,-0.05,3
2016/06/20,5000,4150,0.83,0.83,0.83,0.83,0.03,1
2016/06/21,0,0,---,---,---,---,---,0
2016/06/22,28000,23410,0.85,0.85,0.82,0.82,-0.05,3
2016/06/23,36000,26520,0.76,0.76,0.73,0.73,-0.09,2
