Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2016/04/12,120000,115600,1.08,1.08,0.94,0.94,-0.14,2
2016/04/13,488000,465720,0.94,0.98,0.94,0.97,0.03,5
2016/04/14,388000,391880,1.01,1.01,1.01,1.01,0.04,2
2016/04/15,1000,830,0.83,0.83,0.83,0.83,-0.18,1
2016/04/18,317000,268750,0.85,0.85,0.84,0.84,0.01,5
2016/04/19,318000,276660,0.87,0.87,0.87,0.87,0.03,4
2016/04/20,0,0,---,---,---,---,---,0
2016/04/21,0,0,---,---,---,---,---,0
2016/04/22,0,0,---,---,---,---,---,0
2016/04/25,0,0,---,---,---,---,---,0
2016/04/26,139000,100670,0.73,0.73,0.71,0.71,0.00,3
2016/04/27,70000,51100,0.73,0.73,0.73,0.73,0.02,2
2016/04/28,107000,73180,0.68,0.69,0.68,0.69,-0.04,2
2016/04/29,42000,27300,0.65,0.65,0.65,0.65,-0.04,1
2016/05/03,100000,55000,0.55,0.55,0.55,0.55,-0.10,1
2016/05/04,254000,129990,0.51,0.53,0.51,0.53,-0.02,5
2016/05/05,20000,11000,0.55,0.55,0.55,0.55,0.02,1
2016/05/06,0,0,---,---,---,---,---,0
2016/05/09,50000,23600,0.49,0.49,0.40,0.40,-0.15,2
2016/05/10,0,0,---,---,---,---,---,0
2016/05/11,0,0,---,---,---,---,---,0
2016/05/12,0,0,---,---,---,---,---,0
2016/05/13,0,0,---,---,---,---,---,0
2016/05/16,0,0,---,---,---,---,---,0
2016/05/17,0,0,---,---,---,---,---,0
2016/05/18,0,0,---,---,---,---,---,0
2016/05/19,0,0,---,---,---,---,---,0
2016/05/20,0,0,---,---,---,---,---,0
2016/05/23,0,0,---,---,---,---,---,0
2016/05/24,0,0,---,---,---,---,---,0
2016/05/25,0,0,---,---,---,---,---,0
2016/05/26,120000,40800,0.34,0.34,0.34,0.34,0.01,2
2016/05/27,550000,209000,0.38,0.38,0.38,0.38,0.04,3
2016/05/30,55000,19550,0.35,0.41,0.35,0.41,0.03,2
2016/05/31,5000,2300,0.46,0.46,0.46,0.46,0.05,1
2016/06/01,0,0,---,---,---,---,---,0
2016/06/02,0,0,---,---,---,---,---,0
2016/06/03,0,0,---,---,---,---,---,0
2016/06/06,0,0,---,---,---,---,---,0
2016/06/07,0,0,---,---,---,---,---,0
2016/06/08,0,0,---,---,---,---,---,0
2016/06/13,0,0,---,---,---,---,---,0
2016/06/14,0,0,---,---,---,---,---,0
2016/06/15,0,0,---,---,---,---,---,0
2016/06/16,0,0,---,---,---,---,---,0
2016/06/17,0,0,---,---,---,---,---,0
2016/06/20,0,0,---,---,---,---,---,0
2016/06/21,599000,223630,0.38,0.38,0.36,0.36,-0.01,3
2016/06/22,100000,34000,0.34,0.34,0.34,0.34,-0.02,1
2016/06/23,0,0,---,---,---,---,---,0
2016/06/24,0,0,---,---,---,---,---,0
2016/06/27,0,0,---,---,---,---,---,0
2016/06/28,0,0,---,---,---,---,---,0
2016/06/29,0,0,---,---,---,---,---,0
2016/06/30,699000,162770,0.23,0.24,0.23,0.24,0.00,4
2016/07/01,0,0,---,---,---,---,---,0
2016/07/04,200000,40000,0.20,0.20,0.20,0.20,-0.03,1
2016/07/05,0,0,---,---,---,---,---,0
2016/07/06,290000,52200,0.18,0.18,0.18,0.18,-0.03,3
2016/07/07,0,0,---,---,---,---,---,0
2016/07/11,0,0,---,---,---,---,---,0
2016/07/12,0,0,---,---,---,---,---,0
2016/07/13,0,0,---,---,---,---,---,0
2016/07/14,0,0,---,---,---,---,---,0
2016/07/15,0,0,---,---,---,---,---,0
2016/07/18,780000,124800,0.16,0.16,0.16,0.16,0.00,4
2016/07/19,0,0,---,---,---,---,---,0
2016/07/20,0,0,---,---,---,---,---,0
2016/07/21,0,0,---,---,---,---,---,0
2016/07/22,0,0,---,---,---,---,---,0
2016/07/25,0,0,---,---,---,---,---,0
2016/07/26,0,0,---,---,---,---,---,0
2016/07/27,0,0,---,---,---,---,---,0
2016/07/28,0,0,---,---,---,---,---,0
2016/07/29,0,0,---,---,---,---,---,0
2016/08/01,0,0,---,---,---,---,---,0
2016/08/02,0,0,---,---,---,---,---,0
2016/08/03,0,0,---,---,---,---,---,0
2016/08/04,0,0,---,---,---,---,---,0
2016/08/05,0,0,---,---,---,---,---,0
2016/08/08,0,0,---,---,---,---,---,0
2016/08/09,0,0,---,---,---,---,---,0
2016/08/10,0,0,---,---,---,---,---,0
2016/08/11,0,0,---,---,---,---,---,0
2016/08/12,0,0,---,---,---,---,---,0
2016/08/15,0,0,---,---,---,---,---,0
2016/08/16,0,0,---,---,---,---,---,0
2016/08/17,0,0,---,---,---,---,---,0
2016/08/18,0,0,---,---,---,---,---,0
2016/08/19,0,0,---,---,---,---,---,0
2016/08/22,0,0,---,---,---,---,---,0
2016/08/23,10000,100,0.01,0.01,0.01,0.01,0.00,10
2016/08/24,0,0,---,---,---,---,---,0
2016/08/25,0,0,---,---,---,---,---,0
2016/08/26,0,0,---,---,---,---,---,0
2016/08/29,0,0,---,---,---,---,---,0
2016/08/30,0,0,---,---,---,---,---,0
2016/08/31,0,0,---,---,---,---,---,0
2016/09/01,0,0,---,---,---,---,---,0
2016/09/02,0,0,---,---,---,---,---,0
2016/09/05,0,0,---,---,---,---,---,0
2016/09/06,0,0,---,---,---,---,---,0
2016/09/07,0,0,---,---,---,---,---,0
2016/09/08,0,0,---,---,---,---,---,0
2016/09/09,0,0,---,---,---,---,---,0
2016/09/12,0,0,---,---,---,---,---,0
2016/09/13,0,0,---,---,---,---,---,0
2016/09/14,0,0,---,---,---,---,---,0
2016/09/19,0,0,---,---,---,---,---,0
2016/09/20,0,0,---,---,---,---,---,0
2016/09/21,0,0,---,---,---,---,---,0
2016/09/22,0,0,---,---,---,---,---,0
2016/09/23,0,0,---,---,---,---,---,0
2016/09/26,0,0,---,---,---,---,---,0
2016/09/29,0,0,---,---,---,---,---,0
2016/09/30,0,0,---,---,---,---,---,0
2016/10/03,0,0,---,---,---,---,---,0
2016/10/04,0,0,---,---,---,---,---,0
2016/10/05,0,0,---,---,---,---,---,0
2016/10/06,0,0,---,---,---,---,---,0
