Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2016/03/03,0,0,---,---,---,---,---,0
2016/03/04,38000,54720,1.44,1.44,1.44,1.44,-0.04,1
2016/03/07,76000,107530,1.49,1.49,1.37,1.37,-0.07,7
2016/03/08,672000,948000,1.39,1.58,1.39,1.58,0.21,17
2016/03/09,602000,922660,1.46,1.57,1.46,1.52,-0.06,29
2016/03/10,40000,59100,1.49,1.49,1.46,1.46,-0.06,3
2016/03/11,30000,40500,1.34,1.36,1.34,1.36,-0.10,3
2016/03/14,250000,347800,1.43,1.43,1.36,1.40,0.04,7
2016/03/15,270000,390460,1.43,1.49,1.28,1.28,-0.12,12
2016/03/16,362000,520650,1.39,1.49,1.39,1.48,0.20,17
2016/03/17,292000,441030,1.54,1.54,1.41,1.41,-0.07,13
2016/03/18,744000,1116520,1.47,1.54,1.45,1.50,0.09,26
2016/03/21,1025000,1460350,1.41,1.52,1.40,1.43,-0.07,21
2016/03/22,292000,420180,1.44,1.46,1.42,1.46,0.03,8
2016/03/23,431000,642100,1.40,1.54,1.40,1.50,0.04,14
2016/03/24,259000,378800,1.46,1.49,1.41,1.41,-0.09,11
2016/03/25,1286000,2234090,1.44,1.85,1.44,1.74,0.33,32
2016/03/28,671000,1126790,1.67,1.75,1.60,1.72,-0.02,53
2016/03/29,810000,1536170,1.84,2.12,1.81,1.89,0.17,28
2016/03/30,257000,515760,2.01,2.07,1.99,2.03,0.14,23
2016/03/31,47000,85870,1.84,1.86,1.76,1.86,-0.17,6
2016/04/01,60000,99400,1.64,1.74,1.64,1.74,-0.12,3
2016/04/06,31000,48370,1.58,1.58,1.55,1.55,-0.19,3
2016/04/07,81000,131060,1.64,1.66,1.61,1.61,0.06,4
2016/04/08,70000,114500,1.61,1.64,1.61,1.64,0.03,3
2016/04/11,110000,191100,1.67,1.77,1.67,1.75,0.11,4
2016/04/12,201000,295400,1.62,1.62,1.29,1.32,-0.43,11
2016/04/13,111000,142280,1.30,1.30,1.27,1.29,-0.03,6
2016/04/14,84000,103610,1.26,1.26,1.20,1.22,-0.07,7
2016/04/15,229000,294090,1.31,1.31,1.27,1.28,0.06,6
2016/04/18,371000,446500,1.20,1.22,1.17,1.17,-0.11,12
2016/04/19,654000,793370,1.19,1.25,1.18,1.18,0.01,25
2016/04/20,1017000,1192770,1.17,1.21,1.14,1.17,-0.01,30
2016/04/21,631000,741930,1.18,1.21,1.15,1.19,0.02,20
2016/04/22,934000,1131790,1.22,1.25,1.16,1.16,-0.03,35
2016/04/25,693000,802320,1.14,1.22,1.14,1.22,0.06,23
2016/04/26,211000,244120,1.20,1.20,1.14,1.14,-0.08,6
2016/04/27,952000,1048060,1.12,1.14,1.03,1.03,-0.11,30
2016/04/28,1274000,1228090,1.05,1.05,0.93,0.93,-0.10,43
2016/04/29,520000,391400,0.82,0.82,0.71,0.73,-0.20,16
2016/05/03,814000,519090,0.69,0.69,0.60,0.64,-0.09,19
2016/05/04,921000,494270,0.57,0.57,0.52,0.53,-0.11,30
2016/05/05,1181000,786780,0.58,0.80,0.56,0.80,0.27,36
2016/05/06,845000,609030,0.76,0.77,0.65,0.65,-0.15,25
2016/05/09,201000,124650,0.63,0.65,0.61,0.62,-0.03,5
2016/05/10,289000,179580,0.62,0.64,0.61,0.62,0.00,8
2016/05/11,707000,438600,0.62,0.64,0.59,0.59,-0.03,18
2016/05/12,288000,170460,0.58,0.63,0.58,0.59,0.00,13
2016/05/13,430000,271300,0.62,0.64,0.62,0.64,0.05,11
2016/05/16,681000,499280,0.65,0.77,0.65,0.76,0.12,21
2016/05/17,1290000,1040020,0.76,0.86,0.74,0.81,0.05,34
2016/05/18,1162000,816850,0.76,0.76,0.65,0.65,-0.16,34
2016/05/19,1107000,659920,0.59,0.61,0.57,0.57,-0.08,26
2016/05/20,560000,295950,0.57,0.57,0.52,0.54,-0.03,26
2016/05/23,249000,165920,0.60,0.68,0.60,0.66,0.12,5
2016/05/24,150000,96000,0.64,0.67,0.61,0.67,0.01,9
