Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2017/02/22,147000,132050,0.85,0.96,0.85,0.88,0.08,11
2017/02/23,586000,554530,0.89,1.00,0.89,0.90,0.02,30
2017/02/24,273000,236670,0.83,0.88,0.83,0.85,-0.05,8
2017/03/01,195000,158680,0.86,0.87,0.80,0.80,-0.05,9
2017/03/02,338000,282120,0.83,0.84,0.82,0.83,0.03,11
2017/03/03,321000,246810,0.76,0.78,0.75,0.78,-0.05,9
2017/03/06,416000,312740,0.75,0.78,0.73,0.78,0.00,13
2017/03/07,160000,120090,0.74,0.76,0.74,0.76,-0.02,7
2017/03/08,243000,184360,0.78,0.78,0.75,0.75,-0.01,6
2017/03/09,954000,782430,0.76,0.87,0.76,0.85,0.10,30
2017/03/10,816000,690170,0.86,0.86,0.81,0.83,-0.02,21
2017/03/13,164000,130620,0.78,0.82,0.78,0.81,-0.02,18
2017/03/14,556000,468070,0.81,0.90,0.80,0.88,0.07,26
2017/03/15,613000,514060,0.84,0.86,0.82,0.84,-0.04,18
2017/03/16,37000,31800,0.87,0.87,0.83,0.83,-0.01,6
2017/03/17,25000,20800,0.84,0.84,0.82,0.82,-0.01,4
2017/03/20,560000,482290,0.83,0.88,0.83,0.85,0.03,15
2017/03/21,625000,491690,0.80,0.81,0.75,0.76,-0.09,17
2017/03/22,29000,21170,0.73,0.73,0.73,0.73,-0.03,5
2017/03/23,225000,166170,0.71,0.75,0.71,0.75,0.02,6
2017/03/24,793000,564560,0.73,0.73,0.69,0.69,-0.06,24
2017/03/27,259000,160510,0.68,0.68,0.61,0.62,-0.07,10
2017/03/28,704000,382250,0.60,0.60,0.49,0.54,-0.08,19
2017/03/29,525000,274900,0.52,0.54,0.52,0.54,0.00,6
2017/03/30,5000,2700,0.54,0.54,0.54,0.54,0.00,1
2017/03/31,110000,58400,0.54,0.54,0.53,0.53,-0.01,3
2017/04/05,415000,240450,0.54,0.58,0.54,0.58,0.05,5
2017/04/06,605000,355130,0.56,0.60,0.56,0.59,0.01,6
2017/04/07,1000,580,0.58,0.58,0.58,0.58,-0.01,1
2017/04/10,22000,12710,0.56,0.60,0.55,0.60,0.02,5
2017/04/11,311000,178610,0.59,0.59,0.51,0.51,-0.09,5
2017/04/12,221000,106090,0.48,0.49,0.48,0.49,-0.02,3
2017/04/13,97000,46560,0.48,0.48,0.48,0.48,-0.01,1
2017/04/14,102000,39580,0.39,0.40,0.38,0.40,-0.08,3
2017/04/17,167000,62130,0.38,0.39,0.34,0.34,-0.06,5
2017/04/18,1000,380,0.38,0.38,0.38,0.38,0.04,1
2017/04/19,3000,1110,0.37,0.37,0.37,0.37,-0.01,1
2017/04/20,0,0,---,---,---,---,---,0
2017/04/21,0,0,---,---,---,---,---,0
2017/04/24,0,0,---,---,---,---,---,0
2017/04/25,0,0,---,---,---,---,---,0
2017/04/26,0,0,---,---,---,---,---,0
2017/04/27,0,0,---,---,---,---,---,0
2017/04/28,228000,93680,0.41,0.43,0.41,0.43,0.03,3
2017/05/02,720000,353620,0.46,0.51,0.46,0.50,0.07,10
2017/05/03,231000,108420,0.47,0.47,0.46,0.46,-0.04,4
2017/05/04,32000,13240,0.41,0.42,0.41,0.42,-0.04,3
2017/05/05,0,0,---,---,---,---,---,0
2017/05/08,0,0,---,---,---,---,---,0
2017/05/09,20000,7400,0.37,0.37,0.37,0.37,-0.02,1
2017/05/10,216000,82080,0.38,0.38,0.38,0.38,0.01,1
2017/05/11,216000,82080,0.38,0.38,0.38,0.38,0.00,1
2017/05/12,0,0,---,---,---,---,---,0
2017/05/15,0,0,---,---,---,---,---,0
2017/05/16,0,0,---,---,---,---,---,0
2017/05/17,0,0,---,---,---,---,---,0
2017/05/18,0,0,---,---,---,---,---,0
2017/05/19,0,0,---,---,---,---,---,0
2017/05/22,1000,360,0.36,0.36,0.36,0.36,0.01,1
2017/05/23,5000,1850,0.37,0.37,0.37,0.37,0.01,3
2017/05/24,1000,350,0.35,0.35,0.35,0.35,-0.02,1
2017/05/25,226000,79300,0.35,0.37,0.35,0.37,0.02,2
2017/05/26,216000,71280,0.33,0.33,0.33,0.33,-0.04,1
2017/05/31,0,0,---,---,---,---,---,0
2017/06/01,610000,191700,0.31,0.32,0.31,0.31,0.00,5
2017/06/02,400000,124000,0.31,0.31,0.31,0.31,0.00,1
2017/06/05,0,0,---,---,---,---,---,0
2017/06/06,10000,3200,0.32,0.32,0.32,0.32,0.00,1
2017/06/07,0,0,---,---,---,---,---,0
2017/06/08,0,0,---,---,---,---,---,0
2017/06/09,0,0,---,---,---,---,---,0
2017/06/12,0,0,---,---,---,---,---,0
2017/06/13,0,0,---,---,---,---,---,0
2017/06/14,0,0,---,---,---,---,---,0
2017/06/15,0,0,---,---,---,---,---,0
2017/06/16,0,0,---,---,---,---,---,0
2017/06/19,108000,25920,0.24,0.24,0.24,0.24,0.01,1
2017/06/20,108000,31320,0.29,0.29,0.29,0.29,0.05,1
2017/06/21,0,0,---,---,---,---,---,0
2017/06/22,0,0,---,---,---,---,---,0
2017/06/23,0,0,---,---,---,---,---,0
2017/06/27,30000,7200,0.24,0.24,0.24,0.24,-0.02,1
2017/06/28,0,0,---,---,---,---,---,0
2017/06/29,0,0,---,---,---,---,---,0
2017/06/30,40000,9200,0.23,0.23,0.23,0.23,0.00,1
2017/07/03,100000,23000,0.23,0.23,0.23,0.23,0.00,1
2017/07/04,1000,210,0.21,0.21,0.21,0.21,-0.02,1
2017/07/05,601000,126210,0.21,0.21,0.21,0.21,0.00,3
2017/07/06,11000,2300,0.21,0.21,0.20,0.20,-0.01,2
2017/07/07,1000,200,0.20,0.20,0.20,0.20,0.00,1
2017/07/10,1000,180,0.18,0.18,0.18,0.18,-0.02,1
2017/07/11,21000,4720,0.22,0.23,0.22,0.23,+0.05,3
2017/07/12,0,0,---,---,---,---,---,0
2017/07/13,0,0,---,---,---,---,---,0
2017/07/14,0,0,---,---,---,---,---,0
2017/07/17,1000,190,0.19,0.19,0.19,0.19,-0.01,1
2017/07/18,0,0,---,---,---,---,---,0
2017/07/19,20000,3800,0.19,0.19,0.19,0.19,0.00,2
2017/07/20,35000,8150,0.22,0.25,0.22,0.25,+0.06,2
2017/07/21,1000,210,0.21,0.21,0.21,0.21,-0.04,1
2017/07/24,0,0,---,---,---,---,---,0
2017/07/25,0,0,---,---,---,---,---,0
2017/07/26,5000,1200,0.24,0.24,0.24,0.24,+0.03,1
2017/07/27,342000,116440,0.31,0.36,0.31,0.35,+0.11,6
2017/07/28,465000,173260,0.36,0.39,0.34,0.39,+0.04,7
2017/07/31,369000,124240,0.33,0.38,0.33,0.38,-0.01,4
2017/08/01,315000,115850,0.37,0.37,0.36,0.36,-0.02,5
2017/08/02,76000,30010,0.40,0.41,0.36,0.36,0.00,5
2017/08/03,22000,7060,0.33,0.33,0.32,0.32,-0.04,2
2017/08/04,25000,8500,0.32,0.35,0.32,0.35,+0.03,3
2017/08/07,0,0,---,---,---,---,---,0
2017/08/08,0,0,---,---,---,---,---,0
2017/08/09,0,0,---,---,---,---,---,0
2017/08/10,26000,6240,0.24,0.24,0.24,0.24,-0.09,1
2017/08/11,0,0,---,---,---,---,---,0
2017/08/14,4000,560,0.14,0.14,0.14,0.14,-0.06,2
2017/08/15,0,0,---,---,---,---,---,0
2017/08/16,0,0,---,---,---,---,---,0
2017/08/17,1000,140,0.14,0.14,0.14,0.14,0.00,1
2017/08/18,0,0,---,---,---,---,---,0
2017/08/21,10000,1400,0.14,0.14,0.14,0.14,0.00,1
