Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2015/01/09,7000,5380,0.79,0.79,0.74,0.74,-0.28,2
2015/01/12,0,0,---,---,---,---,---,0
2015/01/13,0,0,---,---,---,---,---,0
2015/01/14,7000,4550,0.65,0.65,0.65,0.65,0.01,1
2015/01/15,0,0,---,---,---,---,---,0
2015/01/16,0,0,---,---,---,---,---,0
2015/01/19,0,0,---,---,---,---,---,0
2015/01/20,5000,2550,0.51,0.51,0.51,0.51,0.01,1
2015/01/21,5000,2750,0.55,0.55,0.55,0.55,0.04,1
2015/01/22,109000,67490,0.60,0.63,0.60,0.61,0.06,4
2015/01/23,15000,9350,0.62,0.63,0.62,0.63,0.02,2
2015/01/26,5000,3050,0.61,0.61,0.61,0.61,-0.02,1
2015/01/27,3000,1680,0.56,0.56,0.56,0.56,-0.05,1
2015/01/28,27000,15530,0.57,0.59,0.57,0.59,0.03,2
2015/01/29,50000,27500,0.55,0.55,0.55,0.55,-0.04,1
2015/01/30,30000,16300,0.55,0.55,0.54,0.54,-0.01,3
2015/02/02,0,0,---,---,---,---,---,0
2015/02/03,0,0,---,---,---,---,---,0
2015/02/04,10000,5200,0.52,0.52,0.52,0.52,0.01,1
2015/02/05,0,0,---,---,---,---,---,0
2015/02/06,0,0,---,---,---,---,---,0
2015/02/09,0,0,---,---,---,---,---,0
2015/02/10,560000,279900,0.50,0.50,0.49,0.49,-0.01,6
2015/02/11,0,0,---,---,---,---,---,0
2015/02/12,10000,4200,0.42,0.42,0.42,0.42,-0.05,1
2015/02/13,50000,23400,0.44,0.48,0.44,0.48,0.06,3
2015/02/24,0,0,---,---,---,---,---,0
2015/02/25,0,0,---,---,---,---,---,0
2015/02/26,145000,77150,0.51,0.54,0.51,0.52,0.04,5
2015/03/02,635000,336950,0.53,0.54,0.53,0.54,0.02,9
2015/03/03,100000,50000,0.50,0.50,0.50,0.50,-0.04,1
2015/03/04,30000,15000,0.50,0.50,0.50,0.50,0.00,2
2015/03/05,0,0,---,---,---,---,---,0
2015/03/06,300000,150000,0.50,0.50,0.50,0.50,0.00,1
2015/03/09,20000,10000,0.50,0.50,0.50,0.50,0.00,1
2015/03/10,0,0,---,---,---,---,---,0
2015/03/11,0,0,---,---,---,---,---,0
2015/03/12,100000,45400,0.46,0.46,0.45,0.45,-0.01,2
2015/03/13,0,0,---,---,---,---,---,0
2015/03/16,150000,72000,0.48,0.48,0.48,0.48,0.04,4
2015/03/17,10000,4400,0.44,0.44,0.44,0.44,-0.04,1
2015/03/18,25000,11500,0.46,0.46,0.46,0.46,0.02,2
2015/03/19,250000,112500,0.45,0.45,0.45,0.45,-0.01,1
2015/03/20,0,0,---,---,---,---,---,0
2015/03/23,20000,9600,0.48,0.48,0.48,0.48,0.03,1
2015/03/24,70000,32000,0.44,0.47,0.44,0.47,-0.01,5
2015/03/25,105000,50300,0.48,0.48,0.46,0.46,-0.01,2
2015/03/26,120000,54000,0.45,0.45,0.45,0.45,-0.01,2
2015/03/27,15000,6500,0.44,0.44,0.42,0.42,-0.03,2
2015/03/30,290000,115900,0.40,0.40,0.39,0.39,-0.03,3
2015/03/31,0,0,---,---,---,---,---,0
2015/04/01,100000,39600,0.38,0.42,0.38,0.42,0.04,3
2015/04/02,20000,8600,0.43,0.43,0.43,0.43,0.01,1
2015/04/07,100000,40000,0.40,0.40,0.40,0.40,-0.03,1
2015/04/08,4000,1560,0.40,0.40,0.38,0.38,-0.02,2
2015/04/09,95000,38800,0.41,0.42,0.39,0.39,0.01,7
2015/04/10,320000,126950,0.39,0.41,0.38,0.40,0.01,7
2015/04/13,440000,210310,0.43,0.49,0.43,0.48,0.08,13
2015/04/14,418000,192680,0.46,0.47,0.46,0.46,-0.02,7
2015/04/15,148000,72220,0.47,0.50,0.47,0.48,0.02,7
2015/04/16,1131000,527490,0.49,0.49,0.44,0.47,-0.01,14
2015/04/17,619000,288800,0.47,0.47,0.46,0.46,-0.01,8
2015/04/20,210000,85020,0.40,0.42,0.40,0.40,-0.06,5
2015/04/21,370000,138400,0.40,0.40,0.37,0.37,-0.03,4
2015/04/22,310000,118000,0.38,0.40,0.38,0.40,0.03,2
2015/04/23,302000,130880,0.42,0.44,0.42,0.44,0.04,5
2015/04/24,417000,168480,0.46,0.46,0.39,0.39,-0.05,6
2015/04/27,149000,55130,0.37,0.37,0.37,0.37,-0.02,1
2015/04/28,10000,3700,0.37,0.37,0.37,0.37,0.00,1
2015/04/29,0,0,---,---,---,---,---,0
2015/04/30,0,0,---,---,---,---,---,0
2015/05/04,0,0,---,---,---,---,---,0
2015/05/05,0,0,---,---,---,---,---,0
2015/05/06,0,0,---,---,---,---,---,0
2015/05/07,0,0,---,---,---,---,---,0
2015/05/08,214000,64200,0.30,0.30,0.30,0.30,-0.02,4
2015/05/11,0,0,---,---,---,---,---,0
2015/05/12,0,0,---,---,---,---,---,0
2015/05/13,0,0,---,---,---,---,---,0
2015/05/14,0,0,---,---,---,---,---,0
2015/05/15,0,0,---,---,---,---,---,0
2015/05/18,100000,23000,0.23,0.23,0.23,0.23,-0.03,1
2015/05/19,0,0,---,---,---,---,---,0
2015/05/20,0,0,---,---,---,---,---,0
2015/05/21,300000,93000,0.31,0.31,0.31,0.31,0.07,1
2015/05/22,300000,87000,0.29,0.29,0.29,0.29,-0.02,1
