Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2016/11/04,297000,436590,1.47,1.47,1.47,1.47,0.10,1
2016/11/07,407000,535980,1.34,1.34,1.25,1.25,-0.22,4
2016/11/08,120000,140600,1.16,1.20,1.16,1.20,-0.05,3
2016/11/09,81000,105850,1.25,1.37,1.25,1.37,0.17,4
2016/11/10,407000,481640,1.21,1.21,1.16,1.17,-0.20,7
2016/11/11,797000,925430,1.14,1.22,1.14,1.16,-0.01,8
2016/11/14,668000,714080,1.05,1.11,1.05,1.05,-0.11,6
2016/11/15,1163000,1226600,1.07,1.10,1.04,1.05,0.00,10
2016/11/16,1525000,1557450,1.01,1.06,1.01,1.06,0.01,9
2016/11/17,435000,469400,1.08,1.08,1.06,1.06,0.00,4
2016/11/18,599000,599000,1.00,1.00,1.00,1.00,-0.06,3
2016/11/21,600000,615000,1.02,1.03,1.02,1.03,0.03,3
2016/11/22,1006000,963660,0.94,0.98,0.94,0.98,-0.05,5
2016/11/23,509000,509100,1.00,1.01,1.00,1.01,0.03,4
2016/11/24,530000,530050,1.01,1.01,1.00,1.00,-0.01,5
2016/11/25,529000,523110,0.99,0.99,0.97,0.97,-0.03,3
2016/11/28,551000,505420,0.92,0.92,0.90,0.91,-0.06,5
2016/11/29,4000,3720,0.93,0.93,0.93,0.93,0.02,1
2016/11/30,50000,43540,0.88,0.88,0.87,0.87,-0.06,2
2016/12/01,655000,625640,0.90,0.97,0.90,0.97,0.10,5
2016/12/02,1001000,1001790,1.00,1.06,0.99,1.05,0.08,16
2016/12/05,461000,491660,1.02,1.12,1.02,1.06,0.01,11
2016/12/06,95000,93300,0.99,0.99,0.97,0.97,-0.09,4
2016/12/07,80000,76800,0.96,0.96,0.96,0.96,-0.01,2
2016/12/08,50000,46300,0.93,0.94,0.92,0.94,-0.02,4
2016/12/09,49000,44780,0.90,0.94,0.90,0.90,-0.04,5
2016/12/12,54000,48640,0.91,0.91,0.90,0.90,0.00,4
2016/12/13,0,0,---,---,---,---,---,0
2016/12/14,7000,5880,0.84,0.84,0.84,0.84,-0.06,2
2016/12/15,11000,9650,0.88,0.88,0.85,0.85,0.01,2
2016/12/16,330000,265000,0.82,0.82,0.78,0.78,-0.07,5
2016/12/19,42000,32280,0.78,0.78,0.75,0.75,-0.03,3
2016/12/20,21000,16070,0.75,0.79,0.75,0.79,0.04,2
2016/12/21,36000,29120,0.81,0.82,0.79,0.79,0.00,4
2016/12/22,57000,45650,0.79,0.81,0.79,0.81,0.02,4
2016/12/23,50000,39500,0.79,0.79,0.79,0.79,-0.02,1
2016/12/26,10000,7500,0.75,0.75,0.75,0.75,-0.04,1
2016/12/27,10000,7500,0.75,0.75,0.75,0.75,0.00,1
2016/12/28,3000,2100,0.70,0.70,0.70,0.70,-0.05,1
2016/12/29,10000,7300,0.73,0.73,0.73,0.73,0.03,1
2016/12/30,0,0,---,---,---,---,---,0
2017/01/03,32000,20320,0.64,0.64,0.63,0.63,-0.09,2
2017/01/04,20000,12800,0.64,0.64,0.64,0.64,0.01,1
2017/01/05,0,0,---,---,---,---,---,0
2017/01/06,0,0,---,---,---,---,---,0
2017/01/09,0,0,---,---,---,---,---,0
2017/01/10,343000,223450,0.64,0.67,0.64,0.67,0.04,3
2017/01/11,423000,280480,0.67,0.68,0.66,0.68,0.01,5
2017/01/12,130000,83800,0.66,0.66,0.62,0.62,-0.06,3
2017/01/13,50000,31500,0.63,0.63,0.63,0.63,0.01,1
2017/01/16,0,0,---,---,---,---,---,0
2017/01/17,22000,14300,0.65,0.65,0.65,0.65,-0.01,1
2017/01/18,267000,172580,0.66,0.66,0.62,0.65,0.00,5
2017/01/19,678000,424670,0.59,0.67,0.59,0.67,0.02,14
2017/01/20,555000,366270,0.66,0.70,0.65,0.68,0.01,8
2017/01/23,0,0,---,---,---,---,---,0
2017/01/24,32000,21760,0.67,0.69,0.67,0.69,-0.01,2
2017/02/02,0,0,---,---,---,---,---,0
2017/02/03,0,0,---,---,---,---,---,0
2017/02/06,0,0,---,---,---,---,---,0
2017/02/07,547000,205860,0.37,0.39,0.37,0.39,-0.02,4
2017/02/08,561000,204900,0.37,0.37,0.29,0.29,-0.10,7
2017/02/09,10000,2900,0.29,0.29,0.29,0.29,0.00,1
2017/02/10,85000,20800,0.25,0.25,0.22,0.24,-0.05,3
2017/02/13,5000,1250,0.25,0.25,0.25,0.25,0.01,1
2017/02/14,0,0,---,---,---,---,---,0
2017/02/15,0,0,---,---,---,---,---,0
2017/02/16,0,0,---,---,---,---,---,0
2017/02/17,0,0,---,---,---,---,---,0
2017/02/20,0,0,---,---,---,---,---,0
2017/02/21,0,0,---,---,---,---,---,0
2017/02/22,0,0,---,---,---,---,---,0
2017/02/23,0,0,---,---,---,---,---,0
2017/02/24,50000,10000,0.20,0.20,0.20,0.20,-0.02,1
2017/03/01,0,0,---,---,---,---,---,0
2017/03/02,0,0,---,---,---,---,---,0
2017/03/03,0,0,---,---,---,---,---,0
2017/03/06,0,0,---,---,---,---,---,0
2017/03/07,30000,5400,0.18,0.18,0.18,0.18,-0.02,1
2017/03/08,0,0,---,---,---,---,---,0
2017/03/09,0,0,---,---,---,---,---,0
2017/03/10,65000,12850,0.20,0.20,0.18,0.18,-0.01,4
2017/03/13,50000,8500,0.17,0.17,0.17,0.17,-0.01,1
2017/03/14,14000,2240,0.16,0.16,0.16,0.16,-0.01,2
2017/03/15,0,0,---,---,---,---,---,0
2017/03/16,0,0,---,---,---,---,---,0
2017/03/17,0,0,---,---,---,---,---,0
2017/03/20,0,0,---,---,---,---,---,0
2017/03/21,8000,880,0.11,0.11,0.11,0.11,-0.01,1
2017/03/22,0,0,---,---,---,---,---,0
2017/03/23,10000,1000,0.10,0.10,0.10,0.10,-0.02,1
2017/03/24,0,0,---,---,---,---,---,0
2017/03/27,0,0,---,---,---,---,---,0
2017/03/28,0,0,---,---,---,---,---,0
2017/03/29,0,0,---,---,---,---,---,0
2017/03/30,15000,1200,0.08,0.08,0.08,0.08,-0.01,1
2017/03/31,40000,2200,0.06,0.06,0.05,0.05,-0.03,3
2017/04/05,0,0,---,---,---,---,---,0
2017/04/06,0,0,---,---,---,---,---,0
2017/04/07,0,0,---,---,---,---,---,0
2017/04/10,0,0,---,---,---,---,---,0
2017/04/11,0,0,---,---,---,---,---,0
2017/04/12,0,0,---,---,---,---,---,0
2017/04/13,730000,133100,0.19,0.19,0.16,0.17,0.09,7
2017/04/14,70000,11500,0.15,0.17,0.15,0.17,0.00,4
