Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2016/01/21,0,0,---,---,---,---,---,0
2016/01/22,0,0,---,---,---,---,---,0
2016/01/25,370000,350120,0.93,0.95,0.92,0.92,0.03,17
2016/01/26,289000,267410,0.91,0.94,0.91,0.94,0.02,5
2016/01/27,589000,586270,0.95,1.03,0.95,0.98,0.04,30
2016/01/28,928000,975230,1.01,1.10,1.01,1.07,0.09,46
2016/01/29,567000,630480,1.13,1.14,1.03,1.03,-0.04,23
2016/02/01,623000,682060,1.07,1.12,1.07,1.09,0.03,20
2016/02/02,757000,809150,1.09,1.09,1.03,1.04,-0.05,19
2016/02/03,333000,360710,1.04,1.15,1.04,1.07,0.03,18
2016/02/15,294000,312120,1.05,1.09,1.04,1.08,0.01,18
2016/02/16,839000,973150,1.11,1.21,1.10,1.10,0.02,46
2016/02/17,419000,462150,1.11,1.12,1.08,1.08,-0.02,16
2016/02/18,633000,704620,1.10,1.13,1.08,1.12,0.04,29
2016/02/19,929000,1058620,1.13,1.16,1.07,1.11,-0.01,43
2016/02/22,616000,659380,1.09,1.09,1.02,1.02,-0.09,20
2016/02/23,111000,113440,1.04,1.04,1.02,1.02,0.00,8
2016/02/24,177000,188570,1.05,1.08,1.03,1.04,0.02,13
2016/02/25,192000,197460,1.04,1.04,1.01,1.01,-0.03,7
2016/02/26,248000,245700,1.03,1.03,0.96,0.97,-0.04,13
2016/03/01,642000,705460,1.04,1.21,1.03,1.21,0.24,39
2016/03/02,1230000,1581480,1.25,1.32,1.25,1.28,0.07,51
2016/03/03,658000,825380,1.33,1.33,1.20,1.22,-0.06,24
2016/03/04,730000,964620,1.22,1.42,1.22,1.38,0.16,21
2016/03/07,93000,136970,1.54,1.55,1.43,1.43,0.05,6
2016/03/08,185000,269600,1.48,1.48,1.43,1.43,0.00,3
2016/03/09,51000,76930,1.43,1.51,1.43,1.51,0.08,2
2016/03/10,137000,240190,1.58,1.96,1.58,1.96,0.45,14
2016/03/11,190000,327110,1.81,1.81,1.67,1.67,-0.29,11
2016/03/14,75000,112250,1.47,1.67,1.43,1.60,-0.07,8
2016/03/15,50000,83500,1.67,1.67,1.67,1.67,0.07,1
2016/03/16,69000,104650,1.51,1.57,1.50,1.50,-0.17,4
2016/03/17,8000,10560,1.30,1.34,1.30,1.34,-0.16,2
2016/03/18,19000,25410,1.35,1.35,1.32,1.32,-0.02,4
2016/03/21,86000,117820,1.32,1.40,1.31,1.40,0.08,5
2016/03/22,202000,270820,1.38,1.38,1.34,1.34,-0.06,6
2016/03/23,0,0,---,---,---,---,---,0
2016/03/24,261000,339780,1.31,1.31,1.30,1.30,-0.04,4
2016/03/25,0,0,---,---,---,---,---,0
2016/03/28,0,0,---,---,---,---,---,0
2016/03/29,2000,2660,1.33,1.33,1.33,1.33,-0.01,1
2016/03/30,64000,78720,1.23,1.23,1.23,1.23,-0.10,3
2016/03/31,40000,51100,1.27,1.30,1.27,1.30,0.07,2
2016/04/01,74000,99160,1.34,1.34,1.34,1.34,0.04,3
2016/04/06,0,0,---,---,---,---,---,0
2016/04/07,0,0,---,---,---,---,---,0
2016/04/08,0,0,---,---,---,---,---,0
2016/04/11,0,0,---,---,---,---,---,0
2016/04/12,10000,13100,1.31,1.31,1.31,1.31,-0.05,1
2016/04/13,0,0,---,---,---,---,---,0
2016/04/14,20000,25600,1.28,1.28,1.28,1.28,-0.02,1
