Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2017/01/12,0,0,---,---,---,---,---,0
2017/01/13,150000,151000,1.00,1.01,1.00,1.01,0.03,3
2017/01/16,443000,454750,1.02,1.04,1.02,1.02,0.01,4
2017/01/17,293000,296930,1.01,1.02,1.01,1.02,0.00,2
2017/01/18,262000,264240,0.99,1.02,0.99,1.02,0.00,4
2017/01/19,1381000,1410860,0.97,1.05,0.97,1.04,0.02,23
2017/01/20,1334000,1401380,1.04,1.07,1.03,1.06,0.02,13
2017/01/23,273000,296070,1.06,1.09,1.06,1.09,0.03,4
2017/01/24,174000,184920,1.06,1.07,1.05,1.07,-0.02,4
2017/02/02,10000,10400,1.04,1.04,1.04,1.04,-0.03,1
2017/02/03,66000,65190,0.99,0.99,0.98,0.98,-0.06,3
2017/02/06,496000,418180,0.88,0.88,0.78,0.82,-0.16,17
2017/02/07,257000,209320,0.85,0.85,0.78,0.82,0.00,12
2017/02/08,841000,603760,0.80,0.80,0.69,0.71,-0.11,32
2017/02/09,293000,206030,0.73,0.73,0.69,0.70,-0.01,10
2017/02/10,367000,243920,0.65,0.70,0.63,0.70,0.00,15
2017/02/13,218000,148650,0.67,0.70,0.67,0.68,-0.02,13
2017/02/14,132000,91140,0.68,0.70,0.67,0.69,0.01,6
2017/02/15,1683000,1125570,0.67,0.68,0.65,0.68,-0.01,14
2017/02/16,2553000,1775360,0.68,0.71,0.67,0.70,0.02,24
2017/02/17,3362000,2426070,0.69,0.75,0.69,0.75,0.05,30
2017/02/20,795000,554040,0.71,0.72,0.67,0.72,-0.01,12
2017/02/21,328000,240190,0.73,0.75,0.73,0.73,0.01,8
2017/02/22,73000,50870,0.70,0.70,0.69,0.69,-0.04,3
2017/02/23,212000,143000,0.71,0.71,0.66,0.67,-0.02,8
2017/02/24,51000,33060,0.64,0.66,0.64,0.66,-0.01,3
2017/03/01,769000,518490,0.64,0.70,0.64,0.70,0.04,9
2017/03/02,1099000,749340,0.68,0.70,0.67,0.70,0.00,9
2017/03/03,474000,339570,0.72,0.72,0.71,0.72,0.02,6
2017/03/06,361000,241000,0.67,0.67,0.66,0.67,-0.05,4
2017/03/07,107000,72640,0.67,0.68,0.67,0.68,0.01,5
2017/03/08,1163000,811670,0.68,0.71,0.68,0.70,0.02,20
2017/03/09,1174000,814720,0.70,0.71,0.68,0.71,0.01,11
2017/03/10,515000,363740,0.70,0.71,0.68,0.69,-0.02,12
2017/03/13,404000,261840,0.66,0.66,0.63,0.63,-0.06,8
2017/03/14,686000,457120,0.66,0.68,0.66,0.68,0.05,6
2017/03/15,762000,510440,0.67,0.67,0.66,0.67,-0.01,9
2017/03/16,266000,172400,0.65,0.65,0.64,0.65,-0.02,5
2017/03/17,217000,139050,0.65,0.65,0.63,0.63,-0.02,4
2017/03/20,337000,208850,0.62,0.63,0.61,0.63,0.00,5
