Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2017/03/01,0,0,---,---,---,---,---,0
2017/03/02,22000,20020,0.91,0.91,0.91,0.91,-0.02,1
2017/03/03,22000,19360,0.88,0.88,0.88,0.88,-0.03,1
2017/03/06,0,0,---,---,---,---,---,0
2017/03/07,282000,232390,0.81,0.84,0.81,0.83,0.02,4
2017/03/08,302000,241600,0.80,0.82,0.79,0.82,-0.01,6
2017/03/09,353000,289410,0.82,0.82,0.81,0.81,-0.01,4
2017/03/10,456000,373050,0.81,0.87,0.80,0.87,0.06,9
2017/03/13,215000,183590,0.85,0.87,0.82,0.82,-0.05,6
2017/03/14,397000,312910,0.78,0.81,0.78,0.81,-0.01,6
2017/03/15,340000,266400,0.78,0.82,0.78,0.82,0.01,3
2017/03/16,270000,215300,0.79,0.81,0.78,0.81,-0.01,6
2017/03/17,234000,163620,0.75,0.75,0.64,0.64,-0.17,15
2017/03/20,130000,81370,0.63,0.63,0.59,0.62,-0.02,4
2017/03/21,432000,267510,0.60,0.63,0.60,0.63,0.01,5
2017/03/22,296000,191700,0.65,0.66,0.64,0.64,0.01,7
2017/03/23,160000,94800,0.59,0.63,0.59,0.63,-0.01,2
2017/03/24,100000,66000,0.66,0.66,0.66,0.66,0.03,6
2017/03/27,10000,6900,0.69,0.69,0.69,0.69,0.03,3
2017/03/28,635000,466690,0.66,0.77,0.66,0.77,0.08,10
2017/03/29,493000,344670,0.69,0.72,0.69,0.71,-0.06,10
2017/03/30,488000,353860,0.70,0.74,0.70,0.74,0.03,9
2017/03/31,1059000,814860,0.75,0.80,0.75,0.77,0.03,20
2017/04/05,299000,222520,0.74,0.76,0.74,0.76,-0.01,8
2017/04/06,168000,128530,0.79,0.79,0.72,0.73,-0.03,5
2017/04/07,195000,137900,0.70,0.72,0.70,0.72,-0.01,4
2017/04/10,0,0,---,---,---,---,---,0
2017/04/11,431000,339410,0.77,0.84,0.77,0.84,0.10,10
2017/04/12,1616000,1422810,0.81,0.96,0.81,0.91,0.07,44
2017/04/13,807000,702860,0.86,0.92,0.84,0.89,-0.02,28
2017/04/14,1248000,1211940,0.95,1.02,0.93,0.98,0.09,29
2017/04/17,1515000,1549760,0.92,1.12,0.92,1.06,0.08,37
2017/04/18,1312000,1227260,0.98,0.99,0.84,0.88,-0.18,40
2017/04/19,1064000,841690,0.81,0.85,0.75,0.78,-0.10,59
2017/04/20,1708000,1374190,0.79,0.89,0.77,0.87,0.09,39
2017/04/21,1312000,1092980,0.80,0.87,0.79,0.84,-0.03,36
2017/04/24,1481000,1333680,0.82,0.95,0.80,0.95,0.11,34
2017/04/25,1628000,1519100,0.90,0.96,0.89,0.93,-0.02,58
2017/04/26,991000,907080,0.89,0.95,0.88,0.92,-0.01,23
2017/04/27,338000,301000,0.92,0.92,0.88,0.88,-0.04,13
2017/04/28,625000,490070,0.82,0.83,0.74,0.83,-0.05,16
2017/05/02,875000,704850,0.79,0.83,0.79,0.83,0.00,24
2017/05/03,651000,509160,0.80,0.81,0.76,0.80,-0.03,11
2017/05/04,256000,207360,0.81,0.81,0.81,0.81,0.01,5
2017/05/05,713000,563050,0.76,0.83,0.73,0.83,0.02,12
2017/05/08,641000,533480,0.80,0.86,0.80,0.86,0.03,10
2017/05/09,348000,282860,0.81,0.86,0.79,0.84,-0.02,7
2017/05/10,125000,100850,0.81,0.83,0.79,0.79,-0.05,7
2017/05/11,149000,117990,0.78,0.81,0.78,0.81,0.02,5
2017/05/12,519000,440770,0.83,0.86,0.83,0.85,0.04,11
2017/05/15,463000,374180,0.81,0.83,0.79,0.80,-0.05,8
2017/05/16,144000,109120,0.72,0.78,0.72,0.78,-0.02,7
2017/05/17,450000,352450,0.77,0.79,0.76,0.79,0.01,10
2017/05/18,400000,322000,0.81,0.81,0.80,0.80,0.01,4
2017/05/19,220000,167400,0.75,0.77,0.75,0.77,-0.03,3
2017/05/22,0,0,---,---,---,---,---,0
2017/05/23,40000,28600,0.71,0.72,0.71,0.72,-0.05,2
2017/05/24,325000,239250,0.73,0.74,0.72,0.73,0.01,4
2017/05/25,315000,224800,0.72,0.73,0.71,0.73,0.00,3
2017/05/26,206000,155660,0.74,0.77,0.74,0.77,0.04,6
2017/05/31,583000,458200,0.75,0.81,0.75,0.80,0.03,10
2017/06/01,575000,455520,0.78,0.83,0.76,0.80,0.00,21
2017/06/02,201000,159080,0.80,0.80,0.77,0.77,-0.03,4
2017/06/05,8000,5760,0.72,0.72,0.72,0.72,-0.02,1
2017/06/06,0,0,---,---,---,---,---,0
2017/06/07,25000,18350,0.73,0.74,0.73,0.74,0.04,4
2017/06/08,260000,192000,0.70,0.74,0.70,0.74,0.00,3
2017/06/09,1065000,857050,0.74,0.85,0.74,0.84,0.10,18
2017/06/12,1284000,1070770,0.87,0.87,0.78,0.79,-0.05,18
2017/06/13,697000,554630,0.77,0.82,0.77,0.82,0.03,8
2017/06/14,1562000,1351490,0.78,0.93,0.78,0.91,0.09,26
2017/06/15,818000,728290,0.88,0.93,0.88,0.90,-0.01,18
2017/06/16,175000,149320,0.88,0.89,0.82,0.83,-0.07,9
2017/06/19,207000,163820,0.78,0.80,0.78,0.80,-0.03,8
2017/06/20,323000,256580,0.78,0.82,0.76,0.82,0.02,8
2017/06/21,743000,609770,0.83,0.83,0.81,0.81,-0.01,10
2017/06/22,244000,192580,0.78,0.80,0.78,0.79,-0.02,4
2017/06/23,709000,596180,0.82,0.86,0.82,0.85,0.06,12
2017/06/27,387000,308140,0.82,0.82,0.79,0.79,-0.10,3
2017/06/28,129000,97740,0.75,0.76,0.75,0.76,-0.03,3
2017/06/29,202000,157520,0.76,0.80,0.76,0.80,+0.04,3
2017/06/30,164000,135040,0.83,0.83,0.80,0.81,+0.01,5
2017/07/03,187000,130320,0.75,0.75,0.64,0.64,-0.17,5
2017/07/04,234000,137810,0.58,0.62,0.58,0.62,-0.02,4
2017/07/05,35000,22650,0.64,0.65,0.64,0.65,+0.03,2
2017/07/06,10000,6300,0.63,0.63,0.63,0.63,-0.02,1
2017/07/07,30000,18200,0.61,0.61,0.60,0.60,-0.03,2
2017/07/10,0,0,---,---,---,---,---,0
2017/07/11,16000,9180,0.58,0.58,0.57,0.57,-0.03,2
2017/07/12,20000,11400,0.56,0.58,0.56,0.58,+0.01,2
2017/07/13,22000,11900,0.53,0.55,0.53,0.55,-0.03,2
2017/07/14,100000,60500,0.60,0.61,0.60,0.61,+0.06,2
2017/07/17,60000,37100,0.62,0.62,0.61,0.61,0.00,2
2017/07/18,70000,44300,0.63,0.64,0.63,0.64,+0.03,2
2017/07/19,176000,111980,0.61,0.64,0.61,0.62,-0.02,5
2017/07/20,298000,178800,0.60,0.60,0.60,0.60,-0.02,3
2017/07/21,51000,30100,0.60,0.60,0.59,0.59,-0.01,2
2017/07/24,0,0,---,---,---,---,---,0
2017/07/25,0,0,---,---,---,---,---,0
2017/07/26,0,0,---,---,---,---,---,0
2017/07/27,0,0,---,---,---,---,---,0
2017/07/28,0,0,---,---,---,---,---,0
2017/07/31,0,0,---,---,---,---,---,0
2017/08/01,1000,300,0.30,0.30,0.30,0.30,-0.06,1
2017/08/02,0,0,---,---,---,---,---,0
2017/08/03,0,0,---,---,---,---,---,0
2017/08/04,0,0,---,---,---,---,---,0
2017/08/07,0,0,---,---,---,---,---,0
2017/08/08,0,0,---,---,---,---,---,0
2017/08/09,0,0,---,---,---,---,---,0
2017/08/10,0,0,---,---,---,---,---,0
2017/08/11,0,0,---,---,---,---,---,0
2017/08/14,0,0,---,---,---,---,---,0
