Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2016/10/03,40000,51770,1.15,1.39,1.15,1.39,-0.14,5
2016/10/04,79000,106230,1.32,1.37,1.31,1.37,-0.02,4
2016/10/05,250000,354470,1.44,1.44,1.30,1.31,-0.06,12
2016/10/06,327000,383730,1.16,1.20,1.16,1.18,-0.13,12
2016/10/07,356000,453120,1.28,1.32,1.18,1.18,0.00,10
2016/10/11,174000,181520,1.04,1.05,0.87,0.87,-0.31,4
2016/10/12,22000,19520,0.90,0.91,0.87,0.91,0.04,3
2016/10/13,10000,9300,0.93,0.93,0.93,0.93,0.02,1
2016/10/14,100000,74800,0.82,0.82,0.69,0.71,-0.22,4
2016/10/17,20000,14800,0.74,0.74,0.74,0.74,0.03,1
2016/10/18,105000,79800,0.76,0.76,0.76,0.76,0.02,1
2016/10/19,135000,117400,0.84,0.99,0.84,0.99,0.23,4
2016/10/20,53000,50420,0.94,0.96,0.94,0.94,-0.05,4
2016/10/21,0,0,---,---,---,---,---,0
2016/10/24,0,0,---,---,---,---,---,0
2016/10/25,0,0,---,---,---,---,---,0
2016/10/26,0,0,---,---,---,---,---,0
2016/10/27,110000,90200,0.81,0.83,0.81,0.83,0.00,2
2016/10/28,150000,125400,0.81,0.85,0.81,0.84,0.01,5
2016/10/31,40000,32000,0.80,0.80,0.80,0.80,-0.04,3
2016/11/01,10000,7800,0.78,0.78,0.78,0.78,-0.02,1
2016/11/02,10000,7100,0.71,0.71,0.71,0.71,-0.07,1
2016/11/03,0,0,---,---,---,---,---,0
2016/11/04,0,0,---,---,---,---,---,0
2016/11/07,0,0,---,---,---,---,---,0
2016/11/08,0,0,---,---,---,---,---,0
2016/11/09,10000,3500,0.35,0.35,0.35,0.35,-0.14,1
2016/11/10,10000,4300,0.43,0.43,0.43,0.43,0.08,1
2016/11/11,0,0,---,---,---,---,---,0
2016/11/14,30000,10500,0.35,0.35,0.35,0.35,-0.03,1
2016/11/15,10000,3800,0.38,0.38,0.38,0.38,0.03,1
2016/11/16,60000,25400,0.43,0.43,0.42,0.43,0.05,3
2016/11/17,0,0,---,---,---,---,---,0
2016/11/18,20000,9400,0.46,0.48,0.46,0.48,0.06,2
2016/11/21,0,0,---,---,---,---,---,0
2016/11/22,20000,11600,0.59,0.59,0.57,0.57,0.06,2
2016/11/23,0,0,---,---,---,---,---,0
2016/11/24,154000,80080,0.52,0.52,0.52,0.52,0.00,1
2016/11/25,164000,89600,0.54,0.55,0.54,0.55,0.03,3
2016/11/28,33000,17820,0.54,0.54,0.54,0.54,-0.01,2
2016/11/29,0,0,---,---,---,---,---,0
2016/11/30,0,0,---,---,---,---,---,0
2016/12/01,163000,79870,0.49,0.49,0.49,0.49,0.05,1
2016/12/02,163000,69460,0.42,0.43,0.42,0.42,-0.07,4
2016/12/05,0,0,---,---,---,---,---,0
2016/12/06,0,0,---,---,---,---,---,0
2016/12/07,0,0,---,---,---,---,---,0
2016/12/08,0,0,---,---,---,---,---,0
2016/12/09,180000,89500,0.45,0.50,0.45,0.50,0.05,3
2016/12/12,170000,70800,0.42,0.42,0.41,0.42,-0.08,3
2016/12/13,0,0,---,---,---,---,---,0
2016/12/14,40000,16200,0.41,0.41,0.40,0.40,0.00,2
2016/12/15,0,0,---,---,---,---,---,0
2016/12/16,0,0,---,---,---,---,---,0
2016/12/19,0,0,---,---,---,---,---,0
2016/12/20,40000,20100,0.50,0.51,0.49,0.51,0.04,3
2016/12/21,10000,5100,0.51,0.51,0.51,0.51,0.00,1
2016/12/22,40000,19400,0.49,0.49,0.48,0.48,-0.03,3
2016/12/23,0,0,---,---,---,---,---,0
2016/12/26,0,0,---,---,---,---,---,0
2016/12/27,0,0,---,---,---,---,---,0
2016/12/28,0,0,---,---,---,---,---,0
2016/12/29,0,0,---,---,---,---,---,0
2016/12/30,20000,10400,0.52,0.52,0.52,0.52,-0.01,1
2017/01/03,20000,10400,0.52,0.52,0.52,0.52,0.00,1
2017/01/04,5000,2600,0.52,0.52,0.52,0.52,0.00,1
2017/01/05,135000,85500,0.60,0.69,0.60,0.69,0.17,5
2017/01/06,70000,56700,0.81,0.81,0.81,0.81,0.12,1
2017/01/09,50000,34500,0.69,0.69,0.69,0.69,-0.12,1
2017/01/10,15000,9800,0.65,0.66,0.65,0.66,-0.03,2
2017/01/11,422000,344220,0.80,0.84,0.80,0.84,0.18,7
2017/01/12,452000,363360,0.79,0.82,0.75,0.78,-0.06,8
2017/01/13,100000,67200,0.69,0.69,0.67,0.67,-0.11,5
2017/01/16,0,0,---,---,---,---,---,0
2017/01/17,0,0,---,---,---,---,---,0
2017/01/18,30000,17250,0.58,0.58,0.57,0.57,-0.02,2
2017/01/19,169000,106020,0.59,0.64,0.59,0.64,0.07,4
2017/01/20,169000,112660,0.67,0.68,0.63,0.63,-0.01,4
2017/01/23,0,0,---,---,---,---,---,0
2017/01/24,0,0,---,---,---,---,---,0
2017/02/02,0,0,---,---,---,---,---,0
2017/02/03,125000,93340,0.68,0.94,0.68,0.77,0.13,5
2017/02/06,90000,58220,0.66,0.68,0.58,0.68,-0.09,4
2017/02/07,149000,112120,0.66,0.76,0.66,0.76,0.08,5
2017/02/08,137000,98640,0.72,0.72,0.72,0.72,-0.04,3
2017/02/09,5000,2900,0.58,0.58,0.58,0.58,-0.14,1
2017/02/10,119000,81290,0.69,0.69,0.65,0.65,0.07,3
2017/02/13,286000,200600,0.63,0.81,0.63,0.81,0.16,7
2017/02/14,333000,314530,0.91,1.12,0.86,0.86,0.05,18
2017/02/15,132000,114800,0.85,0.95,0.85,0.95,0.09,5
2017/02/16,29000,28170,0.97,0.98,0.97,0.98,0.03,2
2017/02/17,171000,187810,1.03,1.21,1.03,1.21,0.23,6
2017/02/20,134000,213620,1.57,1.69,1.40,1.69,0.29,15
2017/02/21,300000,474770,1.71,1.87,1.50,1.83,0.14,8
2017/02/22,10000,25670,2.42,2.71,2.42,2.71,0.88,5
2017/02/23,8000,23230,2.86,3.34,2.53,2.53,-0.18,7
