Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2015/01/30,3000,3180,1.06,1.06,1.06,1.06,0.03,1
2015/02/02,3000,3270,1.09,1.09,1.09,1.09,0.03,1
2015/02/03,189000,210930,1.12,1.12,1.11,1.11,0.02,3
2015/02/04,315000,332410,1.08,1.08,1.01,1.01,-0.10,6
2015/02/05,356000,374420,1.05,1.07,1.05,1.07,0.06,5
2015/02/06,1031000,1110550,1.09,1.09,1.07,1.09,0.02,12
2015/02/09,1636000,1862290,1.12,1.16,1.12,1.15,0.06,21
2015/02/10,1573000,1868090,1.18,1.23,1.16,1.19,0.04,18
2015/02/11,759000,895390,1.18,1.19,1.16,1.16,-0.03,7
2015/02/12,0,0,---,---,---,---,---,0
2015/02/13,0,0,---,---,---,---,---,0
2015/02/24,147000,151090,1.00,1.04,1.00,1.04,-0.02,4
2015/02/25,326000,318340,0.99,0.99,0.95,0.97,-0.07,4
2015/02/26,210000,207800,0.99,0.99,0.98,0.98,0.01,3
2015/03/02,76000,71040,0.94,0.94,0.90,0.90,-0.08,2
2015/03/03,342000,311020,0.89,0.92,0.89,0.92,0.02,6
2015/03/04,1847000,1829800,0.95,1.02,0.95,1.02,0.10,21
2015/03/05,2056000,2160640,1.03,1.07,1.03,1.04,0.02,26
2015/03/06,558000,562010,1.01,1.04,1.00,1.02,-0.02,10
2015/03/09,294000,277310,0.97,0.98,0.93,0.93,-0.09,6
2015/03/10,876000,842340,0.95,0.98,0.94,0.98,0.05,9
2015/03/11,751000,710690,0.97,0.97,0.93,0.95,-0.03,9
2015/03/12,222000,202630,0.93,0.93,0.90,0.92,-0.03,5
2015/03/13,407000,345950,0.87,0.87,0.83,0.84,-0.08,4
2015/03/16,396000,326660,0.78,0.87,0.78,0.87,0.03,5
2015/03/17,129000,107080,0.83,0.84,0.83,0.84,-0.03,3
2015/03/18,10000,8600,0.86,0.86,0.86,0.86,0.02,1
2015/03/19,150000,124650,0.82,0.84,0.82,0.84,-0.02,3
2015/03/20,447000,370980,0.81,0.84,0.81,0.84,0.00,8
2015/03/23,399000,306500,0.79,0.79,0.69,0.69,-0.15,6
2015/03/24,282000,195480,0.68,0.70,0.68,0.70,0.01,2
2015/03/25,480000,341700,0.70,0.74,0.70,0.73,0.03,9
2015/03/26,594000,453180,0.74,0.80,0.74,0.78,0.05,14
2015/03/27,830000,675800,0.76,0.87,0.75,0.87,0.09,19
2015/03/30,1167000,1099250,0.95,1.02,0.90,0.94,0.07,19
2015/03/31,621000,548760,0.89,0.90,0.87,0.90,-0.04,13
2015/04/01,0,0,---,---,---,---,---,0
2015/04/02,104000,83720,0.82,0.82,0.80,0.80,-0.07,5
2015/04/07,511000,434470,0.83,0.87,0.83,0.85,0.05,11
2015/04/08,463000,399260,0.86,0.89,0.86,0.89,0.04,7
2015/04/09,1059000,1002360,0.94,0.98,0.92,0.98,0.09,26
2015/04/10,1730000,1699820,0.93,1.02,0.93,1.01,0.03,29
2015/04/13,687000,664620,0.97,0.98,0.91,0.92,-0.09,16
2015/04/14,500000,438530,0.90,0.93,0.86,0.86,-0.06,6
2015/04/15,111000,100570,0.87,0.92,0.87,0.90,0.04,3
2015/04/16,752000,708710,0.90,0.95,0.90,0.95,0.05,10
2015/04/17,542000,507760,0.94,0.95,0.93,0.93,-0.02,12
2015/04/20,52000,49400,0.95,0.95,0.95,0.95,0.02,2
2015/04/21,732000,723680,0.94,1.05,0.94,1.02,0.07,7
2015/04/22,540000,545800,1.00,1.02,1.00,1.00,-0.02,7
2015/04/23,170000,170000,1.00,1.00,1.00,1.00,0.00,3
2015/04/24,251000,240960,0.96,0.96,0.96,0.96,-0.04,3
2015/04/27,21000,19320,0.92,0.92,0.92,0.92,-0.04,1
2015/04/28,26000,24700,0.95,0.95,0.95,0.95,0.03,1
2015/04/29,702000,707110,0.98,1.04,0.98,1.03,0.08,13
2015/04/30,1114000,1220000,1.02,1.22,1.02,1.14,0.11,21
2015/05/04,508000,545690,1.09,1.10,1.03,1.09,-0.05,9
2015/05/05,10000,10300,1.03,1.03,1.03,1.03,-0.06,1
2015/05/06,200000,218000,1.09,1.09,1.09,1.09,0.06,1
2015/05/07,20000,21900,1.08,1.11,1.08,1.11,0.02,2
2015/05/08,201000,223120,1.11,1.12,1.11,1.12,0.01,2
2015/05/11,80000,96400,1.21,1.21,1.19,1.19,0.07,3
2015/05/12,9000,10350,1.15,1.15,1.15,1.15,-0.04,1
2015/05/13,10000,10100,1.01,1.01,1.01,1.01,-0.14,2
2015/05/14,0,0,---,---,---,---,---,0
2015/05/15,0,0,---,---,---,---,---,0
2015/05/18,0,0,---,---,---,---,---,0
2015/05/19,0,0,---,---,---,---,---,0
2015/05/20,0,0,---,---,---,---,---,0
2015/05/21,0,0,---,---,---,---,---,0
2015/05/22,0,0,---,---,---,---,---,0
2015/05/25,0,0,---,---,---,---,---,0
2015/05/26,359000,303960,0.84,0.88,0.84,0.88,0.05,4
2015/05/27,419000,357150,0.86,0.86,0.85,0.85,-0.03,9
2015/05/28,0,0,---,---,---,---,---,0
2015/05/29,74000,49680,0.72,0.72,0.66,0.66,-0.02,3
2015/06/01,0,0,---,---,---,---,---,0
2015/06/02,0,0,---,---,---,---,---,0
2015/06/03,300000,218990,0.72,0.73,0.72,0.73,0.08,2
2015/06/04,312000,231680,0.74,0.81,0.70,0.81,0.08,3
2015/06/05,0,0,---,---,---,---,---,0
2015/06/08,50000,41000,0.82,0.82,0.82,0.82,0.04,3
2015/06/09,109000,79440,0.75,0.79,0.67,0.79,-0.03,5
2015/06/10,33000,22190,0.77,0.77,0.66,0.66,-0.13,3
2015/06/11,0,0,---,---,---,---,---,0
2015/06/12,0,0,---,---,---,---,---,0
2015/06/15,0,0,---,---,---,---,---,0
2015/06/16,3000,2140,0.72,0.72,0.71,0.71,0.08,2
2015/06/17,0,0,---,---,---,---,---,0
2015/06/18,61000,48240,0.74,0.80,0.74,0.79,0.08,3
2015/06/22,16000,11070,0.77,0.77,0.68,0.68,-0.11,3
2015/06/23,1000,550,0.55,0.55,0.55,0.55,-0.13,1
2015/06/24,0,0,---,---,---,---,---,0
2015/06/25,50000,18000,0.36,0.36,0.36,0.36,-0.15,1
2015/06/26,5000,1600,0.32,0.32,0.32,0.32,-0.04,1
2015/06/29,50000,14500,0.29,0.29,0.29,0.29,-0.03,1
2015/06/30,0,0,---,---,---,---,---,0
2015/07/01,0,0,---,---,---,---,---,0
2015/07/02,0,0,---,---,---,---,---,0
2015/07/03,0,0,---,---,---,---,---,0
2015/07/06,0,0,---,---,---,---,---,0
2015/07/07,1000,270,0.27,0.27,0.27,0.27,0.01,1
2015/07/08,200000,93970,0.47,0.47,0.44,0.44,0.17,2
2015/07/09,199000,105270,0.48,0.57,0.48,0.57,0.13,3
2015/07/13,0,0,---,---,---,---,---,0
2015/07/14,0,0,---,---,---,---,---,0
2015/07/15,0,0,---,---,---,---,---,0
2015/07/16,0,0,---,---,---,---,---,0
2015/07/17,0,0,---,---,---,---,---,0
2015/07/20,0,0,---,---,---,---,---,0
2015/07/21,1000,210,0.21,0.21,0.21,0.21,0.02,1
2015/07/22,0,0,---,---,---,---,---,0
2015/07/23,7000,1550,0.22,0.23,0.22,0.22,0.01,3
2015/07/24,0,0,---,---,---,---,---,0
2015/07/27,5000,1350,0.27,0.27,0.27,0.27,0.05,1
