Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2016/10/12,0,0,---,---,---,---,---,0
2016/10/13,2000,2260,1.13,1.13,1.13,1.13,-0.01,1
2016/10/14,0,0,---,---,---,---,---,0
2016/10/17,28000,28460,1.02,1.02,1.00,1.02,-0.01,3
2016/10/18,1000,1040,1.04,1.04,1.04,1.04,0.02,1
2016/10/19,39000,40740,1.06,1.06,1.04,1.04,0.00,3
2016/10/20,49000,46830,0.96,0.97,0.91,0.91,-0.13,5
2016/10/21,62000,53350,0.85,0.88,0.85,0.88,-0.03,7
2016/10/24,103000,81420,0.83,0.83,0.74,0.76,-0.12,12
2016/10/25,315000,281480,0.83,0.96,0.83,0.95,0.19,12
2016/10/26,369000,346070,0.91,0.97,0.86,0.89,-0.06,18
2016/10/27,106000,98440,0.90,0.94,0.90,0.91,0.02,8
2016/10/28,70000,61200,0.87,0.90,0.87,0.90,-0.01,5
2016/10/31,29000,23710,0.81,0.83,0.81,0.82,-0.08,5
2016/11/01,176000,126810,0.75,0.78,0.71,0.71,-0.11,9
2016/11/02,339000,222660,0.65,0.66,0.64,0.64,-0.07,7
2016/11/03,89000,56110,0.64,0.65,0.59,0.59,-0.05,6
2016/11/04,127000,75190,0.59,0.61,0.56,0.56,-0.03,5
2016/11/07,321000,128010,0.44,0.47,0.38,0.39,-0.17,18
2016/11/08,317000,127100,0.43,0.43,0.37,0.37,-0.02,14
2016/11/09,195000,60980,0.33,0.33,0.29,0.31,-0.06,10
2016/11/10,584000,191510,0.30,0.35,0.30,0.33,0.02,9
2016/11/11,705000,271970,0.34,0.39,0.34,0.38,0.05,17
2016/11/14,118000,47280,0.36,0.42,0.36,0.40,0.02,4
2016/11/15,200000,93750,0.45,0.48,0.44,0.47,0.07,8
2016/11/16,46000,22580,0.49,0.50,0.48,0.50,0.03,4
2016/11/17,14000,6440,0.46,0.46,0.46,0.46,-0.04,1
2016/11/18,83000,34090,0.41,0.43,0.41,0.43,-0.03,2
2016/11/21,0,0,---,---,---,---,---,0
2016/11/22,35000,16450,0.47,0.47,0.47,0.47,0.02,1
2016/11/23,0,0,---,---,---,---,---,0
2016/11/24,35000,18450,0.56,0.56,0.49,0.49,-0.02,3
2016/11/25,134000,78400,0.52,0.63,0.52,0.62,0.13,9
2016/11/28,1006000,773750,0.73,0.80,0.71,0.77,0.15,23
2016/11/29,163000,122250,0.77,0.77,0.71,0.74,-0.03,19
2016/11/30,775000,609520,0.74,0.80,0.70,0.71,-0.03,13
2016/12/01,45000,28070,0.65,0.65,0.60,0.60,-0.11,8
2016/12/02,0,0,---,---,---,---,---,0
2016/12/05,12000,7760,0.63,0.68,0.63,0.68,0.08,2
2016/12/06,0,0,---,---,---,---,---,0
2016/12/07,91000,62280,0.69,0.69,0.65,0.65,-0.01,6
2016/12/08,369000,284290,0.71,0.79,0.71,0.74,0.09,22
2016/12/09,77000,57130,0.76,0.76,0.73,0.73,-0.01,7
2016/12/12,130000,89700,0.69,0.69,0.69,0.69,-0.04,3
2016/12/13,38000,24320,0.64,0.64,0.64,0.64,-0.05,1
